RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30
394318,67,"Allentown, PA",Msa,PA,195000.0,190000.0,198000.0,192000.0,205000.0,210000.0,213000.0,199900.0,198000.0,205500.0,193118.0,194450.0,185000.0,183735.0,180000.0,186250.0,190750.0,197000.0,184000.0,189000.0,184950.0,180000.0,190000.0,194950.0,185000.0,183000.0,188000.0,175000.0,197000.0,206340.0,195000.0,190500.0,185000.0,180000.0,185000.0,184900.0,182000.0,165000.0,170000.0,178200.0,185000.0,189000.0,175990.0,183650.0,177250.0,169600.0,175600.0,180000.0,159000.0,157500.0,169990.0,177400.0,185000.0,175000.0,176450.0,175000.0,176600.0,172000.0,165000.0,166000.0,165000.0,163125.0,172500.0,175000.0,176000.0,190000.0,195000.0,177800.0,179900.0,175000.0,182500.0,173000.0,169000.0,179900.0,165000.0,179450.0,180740.0,190000.0,183000.0,175500.0,176500.0,184000.0,165000.0,163000.0,169450.0,164300.0,165000.0,177500.0,190500.0,191959.0,183000.0,180000.0,170000.0,173000.0,174000.0,175000.0,169900.0,167000.0,174950.0,179900.0,185000.0,189000.0,190000.0,180000.0,173000.0,179375.0,179900.0,169000.0,170000.0,170000.0,175000.0,182250.0,189900.0,188000.0,200000.0,183285.0,185000.0,181000.0,185000.0,183000.0,169900.0,181000.0,185000.0,196000.0,200000.0,200000.0,209900.0,189000.0,197280.0,195000.0,191500.0,185000.0,184750.0,185000.0,195000.0,200000.0,208000.0,215000.0,214500.0,210000.0,203023.0,200000.0,199950.0,185000.0,200000.0,212250.0,212000.0,220000.0,224900.0,226000.0,232500.0,229900.0,237000.0,239900.0,232500.0,225775.0,225000.0,230000.0,230000.0,245000.0,255700.0
394561,68,"El Paso, TX",Msa,TX,135000.0,129950.0,129000.0,135500.0,145000.0,137000.0,134480.0,135000.0,128975.0,135925.0,129500.0,126450.0,132475.0,128000.0,126500.0,120950.0,130450.0,129950.0,131950.0,127950.0,129450.0,125950.0,133000.0,130000.0,129950.0,122451.0,131450.0,128821.0,129900.0,135450.0,134950.0,133750.0,134950.0,135000.0,131950.0,130000.0,128950.0,129450.0,132500.0,130000.0,130000.0,130950.0,137450.0,130000.0,138000.0,132000.0,136000.0,125950.0,135000.0,129900.0,129475.0,132950.0,134950.0,137000.0,142500.0,137000.0,136700.0,143950.0,146317.0,135000.0,136000.0,138000.0,137000.0,136000.0,139265.0,147500.0,143550.0,139675.0,145950.0,140000.0,144475.0,134900.0,138000.0,136125.0,134950.0,145000.0,145950.0,144501.0,139950.0,138400.0,148000.0,139900.0,145000.0,132850.0,143950.0,139475.0,135375.0,142950.0,145975.0,151000.0,141950.0,139284.0,140000.0,150000.0,145000.0,139950.0,145000.0,137700.0,142000.0,145000.0,148000.0,147504.0,147975.0,143016.0,154000.0,147000.0,154030.0,147250.0,145950.0,147975.0,145500.0,150950.0,150975.0,151775.0,155000.0,149000.0,149750.0,154500.0,157350.0,149900.0,150000.0,155000.0,155600.0,154000.0,155238.0,160950.0,155593.0,154925.0,157250.0,157950.0,159475.0,149900.0,164500.0,157950.0,157975.0,164500.0,161975.0,168475.0,165000.0,164900.0,165950.0,169500.0,168950.0,165000.0,165950.0,169450.0,165000.0,170000.0,175000.0,179950.0,183000.0,185950.0,181305.0,179900.0,182000.0,182475.0,185000.0,183000.0,188000.0,195000.0,195000.0
394367,69,"Baton Rouge, LA",Msa,LA,168000.0,170000.0,169000.0,173000.0,170000.0,177500.0,172500.0,165950.0,170750.0,163900.0,156350.0,165000.0,170000.0,166700.0,170000.0,174450.0,175000.0,174000.0,166000.0,163000.0,165000.0,165000.0,159900.0,159950.0,165000.0,169950.0,168900.0,160900.0,169700.0,167000.0,171000.0,175000.0,162450.0,174900.0,168900.0,168350.0,165000.0,167900.0,165900.0,165000.0,174500.0,175000.0,173000.0,170000.0,169500.0,170000.0,174533.0,160625.0,172000.0,170000.0,173900.0,177500.0,174000.0,179900.0,175000.0,175003.0,174950.0,176775.0,163400.0,167421.0,170700.0,175000.0,180000.0,179900.0,179500.0,177000.0,180000.0,175000.0,174350.0,173750.0,189220.0,175000.0,168000.0,179900.0,185000.0,179900.0,188750.0,185000.0,181000.0,178000.0,183700.0,183898.0,183950.0,175000.0,195000.0,184400.0,190000.0,194250.0,190000.0,189950.0,187900.0,184338.0,186400.0,189000.0,186000.0,182400.0,190000.0,186235.0,192000.0,192400.0,195155.0,195000.0,197950.0,194950.0,188585.0,178000.0,177400.0,172900.0,181900.0,188925.0,189900.0,187750.0,199900.0,198000.0,194700.0,199000.0,203000.0,192000.0,202000.0,188855.0,200000.0,199900.0,197000.0,203250.0,203000.0,203578.0,202000.0,210000.0,200000.0,208000.0,203000.0,204000.0,197000.0,200720.0,200000.0,209900.0,223000.0,211000.0,204923.0,214900.0,210000.0,210000.0,218260.0,207348.0,205000.0,216450.0,220000.0,210800.0,216643.0,219739.0,222000.0,220736.0,225000.0,229950.0,219900.0,219425.0,225000.0,227950.0,234075.0,234540.0,239048.0
394521,70,"Dayton, OH",Msa,OH,119900.0,120000.0,129300.0,126000.0,128000.0,132000.0,122000.0,117500.0,125900.0,112500.0,118000.0,110900.0,115000.0,105450.0,122500.0,115000.0,125750.0,129900.0,121250.0,115000.0,111700.0,118000.0,112000.0,118900.0,109900.0,119900.0,115000.0,120000.0,120000.0,128000.0,130000.0,118000.0,115000.0,105250.0,125550.0,117000.0,114900.0,105000.0,104250.0,117000.0,115000.0,113900.0,116250.0,112900.0,115950.0,105000.0,108750.0,101000.0,97000.0,105000.0,112000.0,125000.0,125000.0,135000.0,130000.0,120000.0,127500.0,122250.0,120000.0,124000.0,110000.0,109950.0,114900.0,127500.0,128700.0,139000.0,128750.0,116000.0,117500.0,112500.0,117750.0,112750.0,119500.0,109900.0,114900.0,122550.0,131750.0,131000.0,132750.0,120500.0,125900.0,126500.0,123450.0,114250.0,117000.0,112500.0,118000.0,125950.0,134950.0,124900.0,124000.0,119950.0,119900.0,115000.0,109000.0,120250.0,115000.0,127500.0,134400.0,130000.0,135000.0,130000.0,127000.0,123000.0,122450.0,136000.0,122900.0,123000.0,125000.0,127950.0,130000.0,126950.0,142000.0,129950.0,136900.0,134000.0,135000.0,134900.0,129900.0,115000.0,132950.0,128000.0,137900.0,142000.0,150000.0,150000.0,140000.0,142900.0,135000.0,135000.0,138500.0,121500.0,135000.0,132500.0,140000.0,145000.0,158500.0,148250.0,150000.0,150000.0,139900.0,144050.0,139200.0,132000.0,140000.0,153000.0,160000.0,157000.0,160000.0,170000.0,170000.0,160650.0,165000.0,155000.0,160000.0,162000.0,148500.0,152500.0,171100.0,173000.0,182000.0
394843,71,"McAllen, TX",Msa,TX,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",125000.0,106000.0,110000.0,104970.0,113800.0,109000.0,98000.0,96850.0,109950.0,97525.0,114080.0,105000.0,113000.0,104500.0,107200.0,103521.0,103450.0,105000.0,97500.0,98195.0,102000.0,106000.0,110900.0,100000.0,105000.0,101900.0,111100.0,102096.0,110750.0,105000.0,108950.0,105806.0,105000.0,107500.0,105000.0,110250.0,125460.0,113750.0,125000.0,119000.0,115000.0,104000.0,98000.0,105000.0,119900.0,114000.0,118950.0,119000.0,124900.0,115000.0,121000.0,114500.0,110750.0,122750.0,115150.0,109900.0,110000.0,122000.0,120000.0,125000.0,125000.0,132000.0,129250.0,126600.0,120000.0,129000.0,125000.0,125000.0,112840.0,130000.0,144750.0,138900.0,131000.0,135000.0,132870.0,135000.0,140000.0,125000.0,126000.0,141418.0,136750.0,143750.0,131785.0,131000.0,139000.0,138200.0,145000.0,145250.0,132700.0,145900.0,145000.0,141750.0,139000.0,143300.0,145000.0,140000.0,152000.0,143000.0,141500.0,145700.0,140400.0,138000.0,149000.0,143000.0,153250.0,148250.0,150000.0,159000.0,158125.0,155000.0,146500.0,159900.0,155000.0,155000.0,152000.0,162000.0,162000.0,160000.0,170000.0,167000.0,170500.0,173000.0,172000.0,165000.0,180000.0,180500.0,175000.0,178000.0,180500.0,185000.0,184000.0,195500.0
394486,72,"Columbia, SC",Msa,SC,140377.0,140000.0,142888.0,149000.0,146167.0,147732.0,148775.0,141500.0,142000.0,141900.0,140000.0,141431.0,139995.0,138110.0,141637.0,139000.0,143849.0,149900.0,147000.0,135250.0,140000.0,134500.0,138812.0,139900.0,139000.0,135000.0,139830.0,137500.0,144900.0,148815.0,146450.0,145920.0,147449.0,143750.0,135000.0,144158.0,144520.0,131500.0,141680.0,142500.0,154500.0,149900.0,140000.0,140000.0,145000.0,142242.0,141250.0,150000.0,128500.0,142500.0,144000.0,147820.0,145000.0,148057.0,141000.0,142000.0,150000.0,136590.0,143945.0,145250.0,145000.0,149550.0,145224.0,153821.0,157958.0,159750.0,156000.0,150000.0,149900.0,159900.0,158000.0,145000.0,139400.0,150979.0,148995.0,153900.0,162000.0,150000.0,148500.0,149000.0,148000.0,146000.0,139900.0,132000.0,143500.0,145000.0,145000.0,155520.0,159999.0,154250.0,153000.0,149900.0,154000.0,141750.0,148000.0,145000.0,148800.0,159625.0,157000.0,165000.0,168000.0,164750.0,168000.0,168000.0,162600.0,158450.0,160000.0,155000.0,153000.0,160350.0,166300.0,165000.0,166553.0,168534.0,170000.0,169900.0,164500.0,164900.0,165450.0,164990.0,168000.0,169265.0,170000.0,174169.0,178184.0,175000.0,172250.0,179127.0,174000.0,174490.0,176990.0,172000.0,177120.0,179500.0,182000.0,189700.0,190950.0,193771.0,182750.0,180259.0,180500.0,187679.0,188000.0,174000.0,184263.0,186000.0,192525.0,196000.0,200000.0,203680.0,201500.0,205000.0,203000.0,203000.0,200000.0,202675.0,200421.0,210000.0,220000.0,220000.0,235000.0
394648,73,"Greensboro, NC",Msa,NC,140000.0,141500.0,140000.0,140000.0,147900.0,143000.0,145000.0,143000.0,138000.0,139000.0,140000.0,130000.0,125000.0,132500.0,130000.0,134500.0,145000.0,140000.0,136750.0,137500.0,130000.0,131000.0,136000.0,130000.0,119500.0,130000.0,137000.0,133000.0,137000.0,138500.0,144000.0,128500.0,126500.0,137000.0,133500.0,115000.0,128995.0,123750.0,127500.0,125250.0,127500.0,128500.0,134750.0,122250.0,122500.0,125000.0,116450.0,120000.0,107500.0,127500.0,127500.0,139000.0,142000.0,130000.0,129700.0,125500.0,130500.0,135000.0,128500.0,130000.0,120000.0,132000.0,135731.0,133000.0,145000.0,145000.0,140450.0,137000.0,125250.0,134250.0,132250.0,120000.0,125000.0,135500.0,141250.0,135000.0,141000.0,142000.0,140000.0,135000.0,143000.0,130000.0,129500.0,136500.0,143000.0,135500.0,139500.0,152200.0,155250.0,143000.0,144000.0,140000.0,138000.0,135000.0,142500.0,134950.0,129900.0,140000.0,149900.0,145000.0,159000.0,153000.0,155000.0,145500.0,146750.0,148000.0,137250.0,142500.0,144250.0,149000.0,144000.0,147000.0,151000.0,160000.0,157000.0,151995.0,147000.0,156000.0,159500.0,140000.0,146000.0,158250.0,155000.0,159000.0,169000.0,165500.0,160000.0,162250.0,153000.0,170000.0,150000.0,146500.0,160000.0,154900.0,174500.0,170000.0,175000.0,174500.0,164000.0,163000.0,170000.0,165000.0,160000.0,159500.0,173000.0,174750.0,175000.0,174750.0,182000.0,192000.0,190000.0,184990.0,185000.0,188750.0,187245.0,182245.0,178500.0,190000.0,200250.0,160000.0,170000.0
394304,74,"Akron, OH",Msa,OH,127450.0,119500.0,123000.0,123800.0,127885.0,123500.0,127000.0,125501.0,120000.0,115000.0,120000.0,103750.0,115000.0,124500.0,118540.0,125000.0,118750.0,119948.0,112000.0,122000.0,120213.0,120750.0,116000.0,117000.0,107000.0,121000.0,119900.0,118750.0,134000.0,116000.0,125750.0,111198.0,125000.0,128650.0,119000.0,122000.0,115571.0,119500.0,111000.0,120000.0,143000.0,131000.0,127000.0,123000.0,115000.0,122000.0,108000.0,130500.0,110000.0,120000.0,128000.0,122000.0,140000.0,122500.0,132000.0,117000.0,122000.0,126750.0,123000.0,112000.0,116500.0,132750.0,125000.0,137500.0,140000.0,140000.0,144750.0,129000.0,127000.0,126900.0,120000.0,115000.0,98500.0,127500.0,129000.0,123500.0,145000.0,132000.0,130000.0,125000.0,120000.0,127750.0,125000.0,106000.0,123500.0,130000.0,125000.0,131000.0,139250.0,143000.0,135500.0,136000.0,128288.0,132725.0,130000.0,114200.0,126125.0,125000.0,127000.0,136950.0,142200.0,137250.0,138000.0,143001.0,134000.0,135000.0,126500.0,124900.0,120237.0,135000.0,140000.0,147500.0,155000.0,153000.0,140000.0,140000.0,141250.0,139000.0,139500.0,125000.0,119900.0,125000.0,140000.0,143948.0,150500.0,150000.0,147000.0,146125.0,149000.0,155000.0,140000.0,140950.0,140000.0,144000.0,147000.0,150000.0,165500.0,157500.0,155000.0,145000.0,145000.0,158125.0,155000.0,139900.0,149900.0,162500.0,158000.0,164000.0,164950.0,169900.0,168500.0,174500.0,172000.0,169900.0,153269.0,145000.0,150000.0,155000.0,164900.0,170000.0,177450.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,235000.0,225000.0,227650.0,230000.0,240000.0,230000.0,230000.0,219500.0,205500.0,188000.0,190000.0,175000.0,170000.0,175000.0,165000.0,170000.0,176000.0,172000.0,176750.0,164700.0,165000.0,160000.0,165500.0,164700.0,161000.0,170000.0,164450.0,172000.0,167000.0,167900.0,170000.0,160000.0,162500.0,159000.0,157500.0,151000.0,148000.0,153750.0,162500.0,162750.0,160000.0,158500.0,153000.0,160000.0,150000.0,150000.0,155200.0,152000.0,152500.0,160000.0,161700.0,174500.0,176000.0,170000.0,170000.0,170605.0,177750.0,173000.0,192000.0,177000.0,172000.0,180000.0,186045.0,195000.0,200000.0,212500.0,200000.0,204977.0,209000.0,200000.0,217000.0,211100.0,207445.0,205000.0,209185.0,216950.0,225000.0,227250.0,219600.0,225000.0,230000.0,228000.0,229000.0,229966.0,220000.0,225222.0,225000.0,239900.0,240000.0,235857.0,240000.0,239950.0,240000.0,242000.0,255000.0,247500.0,240000.0,239850.0,242000.0,252600.0,256000.0,255000.0,254000.0,249900.0,254900.0,250000.0,265000.0,250000.0,250000.0,257200.0,257000.0,260000.0,265000.0,265000.0,267000.0,269900.0,275840.0,273000.0,280000.0,275000.0,270750.0,269000.0,269000.0,270000.0,270250.0,275000.0,270000.0,267750.0,265000.0,275000.0,280290.0,269990.0,273500.0,275000.0,275000.0,290000.0,284000.0,278149.0,283300.0,286650.0,275000.0,287000.0,293500.0,280000.0,277965.0,280400.0,290000.0,287500.0,285000.0,305000.0,299945.0,293000.0,307300.0,315000.0,315000.0,314975.0,320000.0,340000.0,340000.0,350000.0,360000.0
394798,76,"Little Rock, AR",Msa,AR,133000.0,140000.0,140000.0,145000.0,149450.0,148000.0,140000.0,143000.0,142000.0,139450.0,137000.0,133000.0,140000.0,135000.0,142200.0,143606.0,151000.0,149000.0,149000.0,143500.0,140000.0,143500.0,139950.0,155000.0,141000.0,143000.0,146000.0,155000.0,154000.0,154159.0,154950.0,146666.0,155000.0,151000.0,151000.0,154500.0,144000.0,150000.0,155000.0,155000.0,157500.0,150000.0,151000.0,149900.0,149000.0,146000.0,157950.0,154000.0,154500.0,150000.0,159000.0,155000.0,162500.0,163000.0,165000.0,165500.0,167000.0,164763.0,165000.0,159490.0,160000.0,166000.0,169900.0,175000.0,181000.0,180000.0,176000.0,174000.0,169500.0,174500.0,179900.0,165000.0,169900.0,165000.0,172000.0,175000.0,183000.0,185000.0,185000.0,175750.0,173900.0,172000.0,175000.0,173995.0,169900.0,173500.0,179000.0,180000.0,185863.0,180000.0,185000.0,180000.0,172500.0,166000.0,158000.0,150628.0,155000.0,158000.0,157250.0,160350.0,164950.0,155000.0,152000.0,153000.0,170000.0,160000.0,167500.0,160000.0,175000.0,160900.0,166850.0,165000.0,179900.0,159669.0,164000.0,158350.0,155000.0,160000.0,156500.0,154000.0,157500.0,157500.0,163000.0,166900.0,171750.0,169000.0,158150.0,161500.0,160000.0,165000.0,164725.0,162250.0,159900.0,163000.0,164900.0,172500.0,173500.0,170000.0,172000.0,165845.0,164900.0,175000.0,165000.0,162270.0,165000.0,180000.0,180000.0,177750.0,180000.0,185000.0,190000.0,185000.0,185000.0,189800.0,188750.0,175500.0,182375.0,189900.0,200000.0,202051.0,200000.0
395134,77,"Stockton, CA",Msa,CA,328000.0,303500.0,278000.0,270000.0,250000.0,245000.0,234250.0,225000.0,235000.0,207636.0,216000.0,190000.0,190000.0,180000.0,190000.0,200000.0,192000.0,199000.0,180000.0,180000.0,185000.0,187000.0,193500.0,187500.0,184500.0,185000.0,180000.0,195000.0,189500.0,183250.0,175000.0,195000.0,178500.0,180000.0,174000.0,181500.0,175000.0,175000.0,175000.0,171000.0,172000.0,175000.0,175000.0,176500.0,163500.0,165000.0,170000.0,165000.0,175000.0,165000.0,180500.0,175000.0,185000.0,175000.0,175000.0,190000.0,186000.0,200000.0,200000.0,197000.0,181000.0,220000.0,210500.0,221500.0,225000.0,240000.0,240000.0,253500.0,235000.0,240000.0,256500.0,245000.0,243500.0,265000.0,255000.0,258750.0,270000.0,270000.0,270000.0,280000.0,270500.0,260000.0,290000.0,267000.0,280000.0,280000.0,280000.0,285000.0,304500.0,295000.0,303000.0,300000.0,290000.0,310000.0,315000.0,300000.0,310000.0,315000.0,315000.0,330000.0,320000.0,321000.0,330500.0,328000.0,325000.0,325000.0,336091.0,325000.0,335000.0,347500.0,349250.0,345000.0,350000.0,360000.0,365000.0,366000.0,353000.0,375000.0,372500.0,365000.0,384000.0,395000.0,380000.0,380000.0,384250.0,375000.0,395000.0,380000.0,378000.0,392500.0,400000.0,397500.0,414000.0,403500.0,402000.0,387500.0,400000.0,385000.0,410000.0,400000.0,395000.0,414250.0,420000.0,420000.0,435500.0,425000.0,430000.0,431500.0,420500.0,422750.0,420000.0,425000.0,430000.0,440000.0,425000.0,435000.0,440000.0,456750.0,475000.0,480000.0,507000.0
394457,78,"Charleston, SC",Msa,SC,195000.0,210000.0,212000.0,205000.0,207163.0,210950.0,205662.0,192950.0,197500.0,191000.0,192940.0,188254.0,192000.0,195000.0,190000.0,195708.0,201436.0,193405.0,185995.0,181755.0,183000.0,179000.0,196534.0,197555.0,193542.0,194600.0,190000.0,194625.0,195000.0,202048.0,209000.0,205360.0,198240.0,217000.0,200500.0,200000.0,176609.0,200000.0,204950.0,201170.0,205000.0,203000.0,205000.0,188889.0,200660.0,202371.0,200000.0,193000.0,185950.0,195000.0,190000.0,216837.0,215430.0,220000.0,217500.0,200528.0,204821.0,199810.0,214307.0,196000.0,198890.0,210000.0,215000.0,220000.0,230000.0,220000.0,225000.0,225000.0,209390.0,215000.0,235000.0,220000.0,221468.0,228704.0,227833.0,235000.0,230000.0,235000.0,219245.0,222000.0,227250.0,230000.0,229900.0,228000.0,226245.0,235000.0,230000.0,236200.0,244900.0,239990.0,234950.0,241400.0,230000.0,250000.0,246563.0,220000.0,244000.0,238951.0,239900.0,248000.0,253792.0,247301.0,247000.0,253000.0,245000.0,249028.0,246599.0,245000.0,250000.0,252500.0,259124.0,264900.0,264250.0,268000.0,255000.0,255000.0,263775.0,261281.0,280000.0,266823.0,262810.0,270000.0,266390.0,275000.0,275215.0,270000.0,272250.0,279758.0,270000.0,281285.0,282500.0,266910.0,279000.0,278000.0,280000.0,287050.0,292000.0,288000.0,290000.0,290000.0,284900.0,273000.0,287603.0,290000.0,290515.0,287000.0,295000.0,287045.0,285950.0,310000.0,320000.0,314454.0,320000.0,318372.0,325000.0,316000.0,325000.0,345000.0,345000.0,362750.0,359900.0
395143,79,"Syracuse, NY",Msa,NY,113000.0,111900.0,111000.0,120000.0,126800.0,126400.0,127000.0,120000.0,118000.0,119000.0,115000.0,113750.0,112000.0,119500.0,119480.0,122100.0,128500.0,122900.0,125000.0,124631.0,125000.0,115000.0,114160.0,112360.0,114000.0,113000.0,120000.0,125000.0,124150.0,121000.0,127700.0,125000.0,134200.0,121350.0,116000.0,119000.0,111250.0,120000.0,124900.0,122000.0,125000.0,125000.0,130000.0,123000.0,125000.0,113000.0,122500.0,110000.0,115000.0,113500.0,120000.0,122000.0,130000.0,133000.0,128000.0,120000.0,122000.0,127000.0,120000.0,112000.0,114000.0,116870.0,127000.0,125000.0,132500.0,135250.0,134900.0,129000.0,133250.0,125365.0,124500.0,117000.0,110000.0,119825.0,124900.0,122000.0,134000.0,132750.0,133900.0,130000.0,123600.0,131250.0,120000.0,121000.0,114000.0,119700.0,130000.0,136000.0,130295.0,135000.0,135000.0,129000.0,125000.0,125000.0,122500.0,129500.0,124250.0,115000.0,129900.0,130000.0,135000.0,142200.0,144000.0,135150.0,140000.0,131000.0,125000.0,125000.0,119000.0,116000.0,127000.0,135000.0,139900.0,143550.0,135000.0,137000.0,135850.0,135000.0,135473.0,123000.0,128850.0,125000.0,132750.0,140400.0,149625.0,142994.0,148000.0,144148.0,135000.0,142900.0,140000.0,130000.0,134500.0,132500.0,139750.0,145000.0,157250.0,154000.0,150000.0,152000.0,151064.0,146000.0,150900.0,143000.0,146000.0,144200.0,151750.0,156000.0,160000.0,159774.0,175000.0,169000.0,165000.0,165000.0,160000.0,155000.0,150000.0,155910.0,170000.0,170000.0,175000.0
394484,80,"Colorado Springs, CO",Msa,CO,215000.0,209300.0,215000.0,218000.0,220000.0,225000.0,215000.0,210000.0,205000.0,208000.0,207100.0,198500.0,197500.0,208000.0,203000.0,209000.0,200000.0,202750.0,205000.0,197000.0,201500.0,202000.0,206000.0,207900.0,200865.0,185000.0,193000.0,200000.0,213900.0,222400.0,224000.0,216250.0,215000.0,212000.0,222950.0,203250.0,212679.0,201200.0,205000.0,207825.0,215000.0,207730.0,216950.0,210000.0,206950.0,207000.0,206700.0,209000.0,204000.0,214000.0,208000.0,220000.0,225900.0,223000.0,223796.0,215400.0,219900.0,226500.0,219000.0,210000.0,213500.0,221250.0,223288.0,220000.0,231000.0,236100.0,233000.0,228390.0,222500.0,229303.0,229628.0,229986.0,215000.0,222000.0,217950.0,230000.0,245250.0,234700.0,235000.0,226895.0,231650.0,224500.0,229935.0,240000.0,227845.0,226144.0,240000.0,249500.0,241000.0,245000.0,243000.0,242588.0,238000.0,239395.0,247500.0,240000.0,249000.0,248440.0,250000.0,263100.0,265000.0,260000.0,267000.0,259000.0,260000.0,260000.0,264500.0,275000.0,265725.0,270000.0,284900.0,281645.0,285000.0,278000.0,281250.0,277000.0,281979.0,290000.0,285000.0,289900.0,299950.0,299250.0,306050.0,314825.0,320350.0,314000.0,312500.0,309000.0,302000.0,305000.0,305000.0,301000.0,314512.0,313000.0,328000.0,324100.0,329900.0,325000.0,328000.0,330000.0,335000.0,326500.0,331900.0,333200.0,339663.0,355000.0,352000.0,350000.0,355000.0,375000.0,375000.0,376000.0,380000.0,381000.0,372500.0,379015.0,399500.0,400450.0,413000.0,431900.0,445000.0
395235,81,"Winston-Salem, NC",Msa,NC,134500.0,135000.0,132500.0,144250.0,147816.0,142000.0,140000.0,136500.0,135000.0,136500.0,130000.0,127000.0,131000.0,132750.0,132000.0,140000.0,138500.0,133000.0,135000.0,127500.0,132500.0,125000.0,130000.0,140000.0,127750.0,130000.0,130000.0,138000.0,140000.0,130000.0,133000.0,135000.0,137700.0,145500.0,125000.0,121750.0,122500.0,125000.0,126750.0,134500.0,138000.0,130500.0,127500.0,125500.0,125000.0,129750.0,125000.0,122500.0,110375.0,127250.0,121500.0,125500.0,139000.0,126000.0,132500.0,128500.0,126375.0,119000.0,127000.0,116250.0,118000.0,120000.0,134450.0,133500.0,142250.0,135000.0,135000.0,128500.0,125000.0,128000.0,130250.0,118000.0,130000.0,125000.0,129500.0,135750.0,139000.0,136000.0,135000.0,134000.0,130500.0,134000.0,134500.0,130000.0,134000.0,140000.0,137250.0,144000.0,140000.0,145000.0,143250.0,137750.0,136000.0,139000.0,133000.0,142000.0,134500.0,132745.0,147750.0,154000.0,150000.0,145000.0,153000.0,149000.0,145000.0,145000.0,149500.0,140000.0,138000.0,150250.0,152950.0,157000.0,155000.0,155250.0,157777.0,153000.0,150000.0,149200.0,152250.0,153000.0,150000.0,153500.0,156500.0,166000.0,162000.0,157000.0,166000.0,162250.0,161000.0,165000.0,175500.0,162500.0,156250.0,169250.0,169000.0,180000.0,176500.0,182000.0,175000.0,172000.0,170000.0,181500.0,183000.0,162000.0,172000.0,180500.0,190500.0,185000.0,195000.0,205000.0,198000.0,205000.0,200000.0,199250.0,200000.0,186500.0,192000.0,200000.0,195000.0,172500.0,171000.0
