"cell_value","category_code","geo_level_code","data_type_code","time","Quarter"
318300,"SOLD","US","MEDIAN","2016-04","2016-Q2"
147,"ASOLD","WE","TOTAL","2016-04","2016-Q2"
56,"FORSALE","WE","TOTAL","2016-04","2016-Q2"
14,"SOLD","WE","TOTAL","2016-04","2016-Q2"
73,"ASOLD","MW","TOTAL","2016-05","2016-Q2"
31,"FORSALE","MW","TOTAL","2016-05","2016-Q2"
7,"SOLD","MW","TOTAL","2016-05","2016-Q2"
34,"ASOLD","NE","TOTAL","2016-05","2016-Q2"
3,"SOLD","NE","TOTAL","2016-05","2016-Q2"
317,"ASOLD","SO","TOTAL","2016-05","2016-Q2"
29,"SOLD","SO","TOTAL","2016-05","2016-Q2"
571,"ASOLD","US","TOTAL","2016-05","2016-Q2"
198,"ASOLD","US","NOTSTD","2016-05","2016-Q2"
190,"ASOLD","US","UNDERC","2016-05","2016-Q2"
183,"ASOLD","US","COMPED","2016-05","2016-Q2"
3.8,"FORSALE","US","MMTHS","2016-05","2016-Q2"
37,"FORSALE","US","NOTSTD","2016-05","2016-Q2"
24,"FORSALE","NE","TOTAL","2016-05","2016-Q2"
127,"FORSALE","SO","TOTAL","2016-05","2016-Q2"
4.5,"FORSALE","US","MONSUP","2016-05","2016-Q2"
144,"FORSALE","US","UNDERC","2016-05","2016-Q2"
57,"FORSALE","US","COMPED","2016-05","2016-Q2"
238,"FORSALE","US","TOTAL","2016-05","2016-Q2"
5.1,"FORSALE","US","MONSUP","2016-05","2016-Q2"
241,"FORSALE","US","TOTAL","2016-05","2016-Q2"
59,"FORSALE","US","COMPED","2016-05","2016-Q2"
37,"FORSALE","US","NOTSTD","2016-05","2016-Q2"
145,"FORSALE","US","UNDERC","2016-05","2016-Q2"
17,"SOLD","US","COMPED","2016-05","2016-Q2"
53,"SOLD","US","TOTAL","2016-05","2016-Q2"
19,"SOLD","US","NOTSTD","2016-05","2016-Q2"
17,"SOLD","US","UNDERC","2016-05","2016-Q2"
349700,"SOLD","US","AVERAG","2016-05","2016-Q2"
295200,"SOLD","US","MEDIAN","2016-05","2016-Q2"
147,"ASOLD","WE","TOTAL","2016-05","2016-Q2"
56,"FORSALE","WE","TOTAL","2016-05","2016-Q2"
14,"SOLD","WE","TOTAL","2016-05","2016-Q2"
79,"ASOLD","MW","TOTAL","2016-06","2016-Q2"
32,"FORSALE","MW","TOTAL","2016-06","2016-Q2"
7,"SOLD","MW","TOTAL","2016-06","2016-Q2"
28,"ASOLD","NE","TOTAL","2016-06","2016-Q2"
26,"FORSALE","NE","TOTAL","2016-06","2016-Q2"
3,"SOLD","NE","TOTAL","2016-06","2016-Q2"
321,"ASOLD","SO","TOTAL","2016-06","2016-Q2"
128,"FORSALE","SO","TOTAL","2016-06","2016-Q2"
28,"SOLD","SO","TOTAL","2016-06","2016-Q2"
557,"ASOLD","US","TOTAL","2016-06","2016-Q2"
155,"ASOLD","US","NOTSTD","2016-06","2016-Q2"
205,"ASOLD","US","UNDERC","2016-06","2016-Q2"
197,"ASOLD","US","COMPED","2016-06","2016-Q2"
53,"FORSALE","US","COMPED","2016-06","2016-Q2"
4,"FORSALE","US","MMTHS","2016-06","2016-Q2"
243,"FORSALE","US","TOTAL","2016-06","2016-Q2"
4.8,"FORSALE","US","MONSUP","2016-06","2016-Q2"
39,"FORSALE","US","NOTSTD","2016-06","2016-Q2"
150,"FORSALE","US","UNDERC","2016-06","2016-Q2"
5.3,"FORSALE","US","MONSUP","2016-06","2016-Q2"
57,"FORSALE","US","COMPED","2016-06","2016-Q2"
38,"FORSALE","US","NOTSTD","2016-06","2016-Q2"
149,"FORSALE","US","UNDERC","2016-06","2016-Q2"
244,"FORSALE","US","TOTAL","2016-06","2016-Q2"
19,"SOLD","US","UNDERC","2016-06","2016-Q2"
14,"SOLD","US","NOTSTD","2016-06","2016-Q2"
17,"SOLD","US","COMPED","2016-06","2016-Q2"
50,"SOLD","US","TOTAL","2016-06","2016-Q2"
357800,"SOLD","US","AVERAG","2016-06","2016-Q2"
311200,"SOLD","US","MEDIAN","2016-06","2016-Q2"
129,"ASOLD","WE","TOTAL","2016-06","2016-Q2"
58,"FORSALE","WE","TOTAL","2016-06","2016-Q2"
12,"SOLD","WE","TOTAL","2016-06","2016-Q2"
81,"ASOLD","MW","TOTAL","2016-07","2016-Q3"
7,"SOLD","MW","TOTAL","2016-07","2016-Q3"
36,"ASOLD","NE","TOTAL","2016-07","2016-Q3"
25,"FORSALE","NE","TOTAL","2016-07","2016-Q3"
3,"SOLD","NE","TOTAL","2016-07","2016-Q3"
364,"ASOLD","SO","TOTAL","2016-07","2016-Q3"
122,"FORSALE","SO","TOTAL","2016-07","2016-Q3"
32,"SOLD","SO","TOTAL","2016-07","2016-Q3"
628,"ASOLD","US","TOTAL","2016-07","2016-Q3"
170,"ASOLD","US","NOTSTD","2016-07","2016-Q3"
255,"ASOLD","US","UNDERC","2016-07","2016-Q3"
203,"ASOLD","US","COMPED","2016-07","2016-Q3"
236,"FORSALE","US","TOTAL","2016-07","2016-Q3"
31,"FORSALE","MW","TOTAL","2016-07","2016-Q3"
4.4,"FORSALE","US","MONSUP","2016-07","2016-Q3"
54,"FORSALE","US","COMPED","2016-07","2016-Q3"
3.6,"FORSALE","US","MMTHS","2016-07","2016-Q3"
37,"FORSALE","US","NOTSTD","2016-07","2016-Q3"
145,"FORSALE","US","UNDERC","2016-07","2016-Q3"
4.5,"FORSALE","US","MONSUP","2016-07","2016-Q3"
38,"FORSALE","US","NOTSTD","2016-07","2016-Q3"
58,"FORSALE","US","COMPED","2016-07","2016-Q3"
142,"FORSALE","US","UNDERC","2016-07","2016-Q3"
238,"FORSALE","US","TOTAL","2016-07","2016-Q3"
23,"SOLD","US","UNDERC","2016-07","2016-Q3"
17,"SOLD","US","COMPED","2016-07","2016-Q3"
353000,"SOLD","US","AVERAG","2016-07","2016-Q3"
297400,"SOLD","US","MEDIAN","2016-07","2016-Q3"
147,"ASOLD","WE","TOTAL","2016-07","2016-Q3"
58,"FORSALE","WE","TOTAL","2016-07","2016-Q3"
12,"SOLD","WE","TOTAL","2016-07","2016-Q3"
69,"ASOLD","MW","TOTAL","2016-08","2016-Q3"
32,"FORSALE","MW","TOTAL","2016-08","2016-Q3"
6,"SOLD","MW","TOTAL","2016-08","2016-Q3"
22,"ASOLD","NE","TOTAL","2016-08","2016-Q3"
26,"FORSALE","NE","TOTAL","2016-08","2016-Q3"
2,"SOLD","NE","TOTAL","2016-08","2016-Q3"
340,"ASOLD","SO","TOTAL","2016-08","2016-Q3"
575,"ASOLD","US","TOTAL","2016-08","2016-Q3"
181,"ASOLD","US","NOTSTD","2016-08","2016-Q3"
179,"ASOLD","US","COMPED","2016-08","2016-Q3"
215,"ASOLD","US","UNDERC","2016-08","2016-Q3"
144,"FORSALE","US","UNDERC","2016-08","2016-Q3"
242,"FORSALE","US","TOTAL","2016-08","2016-Q3"
3.2,"FORSALE","US","MMTHS","2016-08","2016-Q3"
40,"FORSALE","US","NOTSTD","2016-08","2016-Q3"
14,"SOLD","US","NOTSTD","2016-07","2016-Q3"
54,"SOLD","US","TOTAL","2016-07","2016-Q3"
26,"SOLD","SO","TOTAL","2016-08","2016-Q3"
125,"FORSALE","SO","TOTAL","2016-08","2016-Q3"
5.3,"FORSALE","US","MONSUP","2016-08","2016-Q3"
58,"FORSALE","US","COMPED","2016-08","2016-Q3"
240,"FORSALE","US","TOTAL","2016-08","2016-Q3"
5,"FORSALE","US","MONSUP","2016-08","2016-Q3"
61,"FORSALE","US","COMPED","2016-08","2016-Q3"
40,"FORSALE","US","NOTSTD","2016-08","2016-Q3"
139,"FORSALE","US","UNDERC","2016-08","2016-Q3"
17,"SOLD","US","UNDERC","2016-08","2016-Q3"
14,"SOLD","US","NOTSTD","2016-08","2016-Q3"
14,"SOLD","US","COMPED","2016-08","2016-Q3"
46,"SOLD","US","TOTAL","2016-08","2016-Q3"
355100,"SOLD","US","AVERAG","2016-08","2016-Q3"
298900,"SOLD","US","MEDIAN","2016-08","2016-Q3"
144,"ASOLD","WE","TOTAL","2016-08","2016-Q3"
59,"FORSALE","WE","TOTAL","2016-08","2016-Q3"
12,"SOLD","WE","TOTAL","2016-08","2016-Q3"
74,"ASOLD","MW","TOTAL","2016-09","2016-Q3"
32,"FORSALE","MW","TOTAL","2016-09","2016-Q3"
6,"SOLD","MW","TOTAL","2016-09","2016-Q3"
32,"ASOLD","NE","TOTAL","2016-09","2016-Q3"
27,"FORSALE","NE","TOTAL","2016-09","2016-Q3"
3,"SOLD","NE","TOTAL","2016-09","2016-Q3"
316,"ASOLD","SO","TOTAL","2016-09","2016-Q3"
129,"FORSALE","SO","TOTAL","2016-09","2016-Q3"
25,"SOLD","SO","TOTAL","2016-09","2016-Q3"
558,"ASOLD","US","TOTAL","2016-09","2016-Q3"
172,"ASOLD","US","NOTSTD","2016-09","2016-Q3"
203,"ASOLD","US","UNDERC","2016-09","2016-Q3"
183,"ASOLD","US","COMPED","2016-09","2016-Q3"
3,"FORSALE","US","MMTHS","2016-09","2016-Q3"
148,"FORSALE","US","UNDERC","2016-09","2016-Q3"
59,"FORSALE","US","COMPED","2016-09","2016-Q3"
248,"FORSALE","US","TOTAL","2016-09","2016-Q3"
5.6,"FORSALE","US","MONSUP","2016-09","2016-Q3"
42,"FORSALE","US","NOTSTD","2016-09","2016-Q3"
243,"FORSALE","US","TOTAL","2016-09","2016-Q3"
40,"FORSALE","US","NOTSTD","2016-09","2016-Q3"
60,"FORSALE","US","COMPED","2016-09","2016-Q3"
143,"FORSALE","US","UNDERC","2016-09","2016-Q3"
5.2,"FORSALE","US","MONSUP","2016-09","2016-Q3"
13,"SOLD","US","NOTSTD","2016-09","2016-Q3"
17,"SOLD","US","UNDERC","2016-09","2016-Q3"
14,"SOLD","US","COMPED","2016-09","2016-Q3"
44,"SOLD","US","TOTAL","2016-09","2016-Q3"
366100,"SOLD","US","AVERAG","2016-09","2016-Q3"
314800,"SOLD","US","MEDIAN","2016-09","2016-Q3"
136,"ASOLD","WE","TOTAL","2016-09","2016-Q3"
60,"FORSALE","WE","TOTAL","2016-09","2016-Q3"
10,"SOLD","WE","TOTAL","2016-09","2016-Q3"
70,"ASOLD","MW","TOTAL","2016-10","2016-Q4"
32,"FORSALE","MW","TOTAL","2016-10","2016-Q4"
6,"SOLD","MW","TOTAL","2016-10","2016-Q4"
36,"ASOLD","NE","TOTAL","2016-10","2016-Q4"
27,"FORSALE","NE","TOTAL","2016-10","2016-Q4"
3,"SOLD","NE","TOTAL","2016-10","2016-Q4"
329,"ASOLD","SO","TOTAL","2016-10","2016-Q4"
130,"FORSALE","SO","TOTAL","2016-10","2016-Q4"
575,"ASOLD","US","TOTAL","2016-10","2016-Q4"
190,"ASOLD","US","NOTSTD","2016-10","2016-Q4"
185,"ASOLD","US","UNDERC","2016-10","2016-Q4"
200,"ASOLD","US","COMPED","2016-10","2016-Q4"
59,"FORSALE","US","COMPED","2016-10","2016-Q4"
250,"FORSALE","US","TOTAL","2016-10","2016-Q4"
3.1,"FORSALE","US","MMTHS","2016-10","2016-Q4"
249,"FORSALE","US","TOTAL","2016-10","2016-Q4"
5.2,"FORSALE","US","MONSUP","2016-10","2016-Q4"
38,"FORSALE","US","NOTSTD","2016-10","2016-Q4"
59,"FORSALE","US","COMPED","2016-10","2016-Q4"
152,"FORSALE","US","UNDERC","2016-10","2016-Q4"
15,"SOLD","US","UNDERC","2016-10","2016-Q4"
14,"SOLD","US","NOTSTD","2016-10","2016-Q4"
46,"SOLD","US","TOTAL","2016-10","2016-Q4"
17,"SOLD","US","COMPED","2016-10","2016-Q4"
352200,"SOLD","US","AVERAG","2016-10","2016-Q4"
302800,"SOLD","US","MEDIAN","2016-10","2016-Q4"
140,"ASOLD","WE","TOTAL","2016-10","2016-Q4"
61,"FORSALE","WE","TOTAL","2016-10","2016-Q4"
11,"SOLD","WE","TOTAL","2016-10","2016-Q4"
75,"ASOLD","MW","TOTAL","2016-11","2016-Q4"
33,"FORSALE","MW","TOTAL","2016-11","2016-Q4"
5,"SOLD","MW","TOTAL","2016-11","2016-Q4"
27,"FORSALE","NE","TOTAL","2016-11","2016-Q4"
2,"SOLD","NE","TOTAL","2016-11","2016-Q4"
302,"ASOLD","SO","TOTAL","2016-11","2016-Q4"
215,"ASOLD","US","UNDERC","2016-11","2016-Q4"
201,"ASOLD","US","COMPED","2016-11","2016-Q4"
571,"ASOLD","US","TOTAL","2016-11","2016-Q4"
155,"ASOLD","US","NOTSTD","2016-11","2016-Q4"
61,"FORSALE","US","COMPED","2016-11","2016-Q4"
6.3,"FORSALE","US","MONSUP","2016-11","2016-Q4"
27,"SOLD","SO","TOTAL","2016-10","2016-Q4"
30,"ASOLD","NE","TOTAL","2016-11","2016-Q4"
22,"SOLD","SO","TOTAL","2016-11","2016-Q4"
5.5,"FORSALE","US","MONSUP","2016-10","2016-Q4"
37,"FORSALE","US","NOTSTD","2016-10","2016-Q4"
153,"FORSALE","US","UNDERC","2016-10","2016-Q4"
131,"FORSALE","SO","TOTAL","2016-11","2016-Q4"
3.2,"FORSALE","US","MMTHS","2016-11","2016-Q4"
37,"FORSALE","US","NOTSTD","2016-11","2016-Q4"
154,"FORSALE","US","UNDERC","2016-11","2016-Q4"
252,"FORSALE","US","TOTAL","2016-11","2016-Q4"
59,"FORSALE","US","COMPED","2016-11","2016-Q4"
151,"FORSALE","US","UNDERC","2016-11","2016-Q4"
5.2,"FORSALE","US","MONSUP","2016-11","2016-Q4"
38,"FORSALE","US","NOTSTD","2016-11","2016-Q4"
248,"FORSALE","US","TOTAL","2016-11","2016-Q4"
15,"SOLD","US","COMPED","2016-11","2016-Q4"
10,"SOLD","US","NOTSTD","2016-11","2016-Q4"
40,"SOLD","US","TOTAL","2016-11","2016-Q4"
15,"SOLD","US","UNDERC","2016-11","2016-Q4"
363400,"SOLD","US","AVERAG","2016-11","2016-Q4"
315000,"SOLD","US","MEDIAN","2016-11","2016-Q4"
164,"ASOLD","WE","TOTAL","2016-11","2016-Q4"
62,"FORSALE","WE","TOTAL","2016-11","2016-Q4"
11,"SOLD","WE","TOTAL","2016-11","2016-Q4"
67,"ASOLD","MW","TOTAL","2016-12","2016-Q4"
33,"FORSALE","MW","TOTAL","2016-12","2016-Q4"
4,"SOLD","MW","TOTAL","2016-12","2016-Q4"
37,"ASOLD","NE","TOTAL","2016-12","2016-Q4"
27,"FORSALE","NE","TOTAL","2016-12","2016-Q4"
3,"SOLD","NE","TOTAL","2016-12","2016-Q4"
297,"ASOLD","SO","TOTAL","2016-12","2016-Q4"
133,"FORSALE","SO","TOTAL","2016-12","2016-Q4"
170,"ASOLD","US","NOTSTD","2016-12","2016-Q4"
188,"ASOLD","US","COMPED","2016-12","2016-Q4"
203,"ASOLD","US","UNDERC","2016-12","2016-Q4"
561,"ASOLD","US","TOTAL","2016-12","2016-Q4"
3.3,"FORSALE","US","MMTHS","2016-12","2016-Q4"
151,"FORSALE","US","UNDERC","2016-12","2016-Q4"
42,"FORSALE","US","NOTSTD","2016-12","2016-Q4"
64,"FORSALE","US","COMPED","2016-12","2016-Q4"
257,"FORSALE","US","TOTAL","2016-12","2016-Q4"
43,"FORSALE","US","NOTSTD","2016-12","2016-Q4"
152,"FORSALE","US","UNDERC","2016-12","2016-Q4"
59,"FORSALE","US","COMPED","2016-12","2016-Q4"
5.4,"FORSALE","US","MONSUP","2016-12","2016-Q4"
254,"FORSALE","US","TOTAL","2016-12","2016-Q4"
13,"SOLD","US","UNDERC","2016-12","2016-Q4"
14,"SOLD","US","COMPED","2016-12","2016-Q4"
39,"SOLD","US","TOTAL","2016-12","2016-Q4"
21,"SOLD","SO","TOTAL","2016-12","2016-Q4"
6.5,"FORSALE","US","MONSUP","2016-12","2016-Q4"
12,"SOLD","US","NOTSTD","2016-12","2016-Q4"
382500,"SOLD","US","AVERAG","2016-12","2016-Q4"
327000,"SOLD","US","MEDIAN","2016-12","2016-Q4"
160,"ASOLD","WE","TOTAL","2016-12","2016-Q4"
64,"FORSALE","WE","TOTAL","2016-12","2016-Q4"
11,"SOLD","WE","TOTAL","2016-12","2016-Q4"
69,"ASOLD","MW","TOTAL","2017-01","2017-Q1"
33,"FORSALE","MW","TOTAL","2017-01","2017-Q1"
5,"SOLD","MW","TOTAL","2017-01","2017-Q1"
41,"ASOLD","NE","TOTAL","2017-01","2017-Q1"
27,"FORSALE","NE","TOTAL","2017-01","2017-Q1"
3,"SOLD","NE","TOTAL","2017-01","2017-Q1"
333,"ASOLD","SO","TOTAL","2017-01","2017-Q1"
135,"FORSALE","SO","TOTAL","2017-01","2017-Q1"
26,"SOLD","SO","TOTAL","2017-01","2017-Q1"
578,"ASOLD","US","TOTAL","2017-01","2017-Q1"
180,"ASOLD","US","NOTSTD","2017-01","2017-Q1"
208,"ASOLD","US","UNDERC","2017-01","2017-Q1"
190,"ASOLD","US","COMPED","2017-01","2017-Q1"
3.2,"FORSALE","US","MMTHS","2017-01","2017-Q1"
259,"FORSALE","US","TOTAL","2017-01","2017-Q1"
5.8,"FORSALE","US","MONSUP","2017-01","2017-Q1"
45,"FORSALE","US","NOTSTD","2017-01","2017-Q1"
150,"FORSALE","US","UNDERC","2017-01","2017-Q1"
64,"FORSALE","US","COMPED","2017-01","2017-Q1"
257,"FORSALE","US","TOTAL","2017-01","2017-Q1"
59,"FORSALE","US","COMPED","2017-01","2017-Q1"
45,"FORSALE","US","NOTSTD","2017-01","2017-Q1"
5.3,"FORSALE","US","MONSUP","2017-01","2017-Q1"
153,"FORSALE","US","UNDERC","2017-01","2017-Q1"
15,"SOLD","US","NOTSTD","2017-01","2017-Q1"
45,"SOLD","US","TOTAL","2017-01","2017-Q1"
357700,"SOLD","US","AVERAG","2017-01","2017-Q1"
315200,"SOLD","US","MEDIAN","2017-01","2017-Q1"
135,"ASOLD","WE","TOTAL","2017-01","2017-Q1"
64,"FORSALE","WE","TOTAL","2017-01","2017-Q1"
11,"SOLD","WE","TOTAL","2017-01","2017-Q1"
82,"ASOLD","MW","TOTAL","2017-02","2017-Q1"
33,"FORSALE","MW","TOTAL","2017-02","2017-Q1"
6,"SOLD","MW","TOTAL","2017-02","2017-Q1"
15,"SOLD","US","UNDERC","2017-01","2017-Q1"
15,"SOLD","US","COMPED","2017-01","2017-Q1"
31,"ASOLD","NE","TOTAL","2017-02","2017-Q1"
26,"FORSALE","NE","TOTAL","2017-02","2017-Q1"
2,"SOLD","NE","TOTAL","2017-02","2017-Q1"
336,"ASOLD","SO","TOTAL","2017-02","2017-Q1"
137,"FORSALE","SO","TOTAL","2017-02","2017-Q1"
28,"SOLD","SO","TOTAL","2017-02","2017-Q1"
601,"ASOLD","US","TOTAL","2017-02","2017-Q1"
175,"ASOLD","US","NOTSTD","2017-02","2017-Q1"
219,"ASOLD","US","UNDERC","2017-02","2017-Q1"
207,"ASOLD","US","COMPED","2017-02","2017-Q1"
3.4,"FORSALE","US","MMTHS","2017-02","2017-Q1"
47,"FORSALE","US","NOTSTD","2017-02","2017-Q1"
259,"FORSALE","US","TOTAL","2017-02","2017-Q1"
5.1,"FORSALE","US","MONSUP","2017-02","2017-Q1"
150,"FORSALE","US","UNDERC","2017-02","2017-Q1"
63,"FORSALE","US","COMPED","2017-02","2017-Q1"
259,"FORSALE","US","TOTAL","2017-02","2017-Q1"
46,"FORSALE","US","NOTSTD","2017-02","2017-Q1"
59,"FORSALE","US","COMPED","2017-02","2017-Q1"
5.2,"FORSALE","US","MONSUP","2017-02","2017-Q1"
154,"FORSALE","US","UNDERC","2017-02","2017-Q1"
18,"SOLD","US","UNDERC","2017-02","2017-Q1"
17,"SOLD","US","COMPED","2017-02","2017-Q1"
370500,"SOLD","US","AVERAG","2017-02","2017-Q1"
298000,"SOLD","US","MEDIAN","2017-02","2017-Q1"
16,"SOLD","US","NOTSTD","2017-02","2017-Q1"
51,"SOLD","US","TOTAL","2017-02","2017-Q1"
152,"ASOLD","WE","TOTAL","2017-02","2017-Q1"
63,"FORSALE","WE","TOTAL","2017-02","2017-Q1"
14,"SOLD","WE","TOTAL","2017-02","2017-Q1"
81,"ASOLD","MW","TOTAL","2017-03","2017-Q1"
35,"FORSALE","MW","TOTAL","2017-03","2017-Q1"
7,"SOLD","MW","TOTAL","2017-03","2017-Q1"
42,"ASOLD","NE","TOTAL","2017-03","2017-Q1"
26,"FORSALE","NE","TOTAL","2017-03","2017-Q1"
3,"SOLD","NE","TOTAL","2017-03","2017-Q1"
344,"ASOLD","SO","TOTAL","2017-03","2017-Q1"
141,"FORSALE","SO","TOTAL","2017-03","2017-Q1"
33,"SOLD","SO","TOTAL","2017-03","2017-Q1"
643,"ASOLD","US","TOTAL","2017-03","2017-Q1"
201,"ASOLD","US","NOTSTD","2017-03","2017-Q1"
219,"ASOLD","US","UNDERC","2017-03","2017-Q1"
223,"ASOLD","US","COMPED","2017-03","2017-Q1"
4.3,"FORSALE","US","MONSUP","2017-03","2017-Q1"
60,"FORSALE","US","COMPED","2017-03","2017-Q1"
3.6,"FORSALE","US","MMTHS","2017-03","2017-Q1"
153,"FORSALE","US","UNDERC","2017-03","2017-Q1"
263,"FORSALE","US","TOTAL","2017-03","2017-Q1"
50,"FORSALE","US","NOTSTD","2017-03","2017-Q1"
263,"FORSALE","US","TOTAL","2017-03","2017-Q1"
4.9,"FORSALE","US","MONSUP","2017-03","2017-Q1"
46,"FORSALE","US","NOTSTD","2017-03","2017-Q1"
59,"FORSALE","US","COMPED","2017-03","2017-Q1"
158,"FORSALE","US","UNDERC","2017-03","2017-Q1"
19,"SOLD","US","NOTSTD","2017-03","2017-Q1"
21,"SOLD","US","UNDERC","2017-03","2017-Q1"
21,"SOLD","US","COMPED","2017-03","2017-Q1"
61,"SOLD","US","TOTAL","2017-03","2017-Q1"
384400,"SOLD","US","AVERAG","2017-03","2017-Q1"
321700,"SOLD","US","MEDIAN","2017-03","2017-Q1"
176,"ASOLD","WE","TOTAL","2017-03","2017-Q1"
62,"FORSALE","WE","TOTAL","2017-03","2017-Q1"
17,"SOLD","WE","TOTAL","2017-03","2017-Q1"
71,"ASOLD","MW","TOTAL","2017-04","2017-Q2"
38,"ASOLD","NE","TOTAL","2017-04","2017-Q2"
25,"FORSALE","NE","TOTAL","2017-04","2017-Q2"
4,"SOLD","NE","TOTAL","2017-04","2017-Q2"
345,"ASOLD","SO","TOTAL","2017-04","2017-Q2"
139,"FORSALE","SO","TOTAL","2017-04","2017-Q2"
604,"ASOLD","US","TOTAL","2017-04","2017-Q2"
192,"ASOLD","US","NOTSTD","2017-04","2017-Q2"
221,"ASOLD","US","UNDERC","2017-04","2017-Q2"
191,"ASOLD","US","COMPED","2017-04","2017-Q2"
3.7,"FORSALE","US","MMTHS","2017-04","2017-Q2"
158,"FORSALE","US","UNDERC","2017-04","2017-Q2"
35,"FORSALE","MW","TOTAL","2017-04","2017-Q2"
7,"SOLD","MW","TOTAL","2017-04","2017-Q2"
31,"SOLD","SO","TOTAL","2017-04","2017-Q2"
4.6,"FORSALE","US","MONSUP","2017-04","2017-Q2"
46,"FORSALE","US","NOTSTD","2017-04","2017-Q2"
262,"FORSALE","US","TOTAL","2017-04","2017-Q2"
58,"FORSALE","US","COMPED","2017-04","2017-Q2"
267,"FORSALE","US","TOTAL","2017-04","2017-Q2"
5.3,"FORSALE","US","MONSUP","2017-04","2017-Q2"
47,"FORSALE","US","NOTSTD","2017-04","2017-Q2"
59,"FORSALE","US","COMPED","2017-04","2017-Q2"
161,"FORSALE","US","UNDERC","2017-04","2017-Q2"
365800,"SOLD","US","AVERAG","2017-04","2017-Q2"
311100,"SOLD","US","MEDIAN","2017-04","2017-Q2"
18,"SOLD","US","NOTSTD","2017-04","2017-Q2"
56,"SOLD","US","TOTAL","2017-04","2017-Q2"
17,"SOLD","US","COMPED","2017-04","2017-Q2"
22,"SOLD","US","UNDERC","2017-04","2017-Q2"
150,"ASOLD","WE","TOTAL","2017-04","2017-Q2"
63,"FORSALE","WE","TOTAL","2017-04","2017-Q2"
14,"SOLD","WE","TOTAL","2017-04","2017-Q2"
62,"ASOLD","MW","TOTAL","2017-05","2017-Q2"
37,"FORSALE","MW","TOTAL","2017-05","2017-Q2"
6,"SOLD","MW","TOTAL","2017-05","2017-Q2"
45,"ASOLD","NE","TOTAL","2017-05","2017-Q2"
25,"FORSALE","NE","TOTAL","2017-05","2017-Q2"
4,"SOLD","NE","TOTAL","2017-05","2017-Q2"
352,"ASOLD","SO","TOTAL","2017-05","2017-Q2"
143,"FORSALE","SO","TOTAL","2017-05","2017-Q2"
32,"SOLD","SO","TOTAL","2017-05","2017-Q2"
627,"ASOLD","US","TOTAL","2017-05","2017-Q2"
219,"ASOLD","US","NOTSTD","2017-05","2017-Q2"
206,"ASOLD","US","UNDERC","2017-05","2017-Q2"
202,"ASOLD","US","COMPED","2017-05","2017-Q2"
60,"FORSALE","US","COMPED","2017-05","2017-Q2"
269,"FORSALE","US","TOTAL","2017-05","2017-Q2"
49,"FORSALE","US","NOTSTD","2017-05","2017-Q2"
4.7,"FORSALE","US","MONSUP","2017-05","2017-Q2"
160,"FORSALE","US","UNDERC","2017-05","2017-Q2"
3.1,"FORSALE","US","MMTHS","2017-05","2017-Q2"
5.2,"FORSALE","US","MONSUP","2017-05","2017-Q2"
161,"FORSALE","US","UNDERC","2017-05","2017-Q2"
48,"FORSALE","US","NOTSTD","2017-05","2017-Q2"
62,"FORSALE","US","COMPED","2017-05","2017-Q2"
271,"FORSALE","US","TOTAL","2017-05","2017-Q2"
21,"SOLD","US","NOTSTD","2017-05","2017-Q2"
378400,"SOLD","US","AVERAG","2017-05","2017-Q2"
323600,"SOLD","US","MEDIAN","2017-05","2017-Q2"
18,"SOLD","US","COMPED","2017-05","2017-Q2"
57,"SOLD","US","TOTAL","2017-05","2017-Q2"
19,"SOLD","US","UNDERC","2017-05","2017-Q2"
168,"ASOLD","WE","TOTAL","2017-05","2017-Q2"
64,"FORSALE","WE","TOTAL","2017-05","2017-Q2"
16,"SOLD","WE","TOTAL","2017-05","2017-Q2"
69,"ASOLD","MW","TOTAL","2017-06","2017-Q2"
38,"FORSALE","MW","TOTAL","2017-06","2017-Q2"
6,"SOLD","MW","TOTAL","2017-06","2017-Q2"
42,"ASOLD","NE","TOTAL","2017-06","2017-Q2"
25,"FORSALE","NE","TOTAL","2017-06","2017-Q2"
4,"SOLD","NE","TOTAL","2017-06","2017-Q2"
329,"ASOLD","SO","TOTAL","2017-06","2017-Q2"
30,"SOLD","SO","TOTAL","2017-06","2017-Q2"
612,"ASOLD","US","TOTAL","2017-06","2017-Q2"
195,"ASOLD","US","NOTSTD","2017-06","2017-Q2"
214,"ASOLD","US","UNDERC","2017-06","2017-Q2"
203,"ASOLD","US","COMPED","2017-06","2017-Q2"
274,"FORSALE","US","TOTAL","2017-06","2017-Q2"
61,"FORSALE","US","COMPED","2017-06","2017-Q2"
164,"FORSALE","US","UNDERC","2017-06","2017-Q2"
147,"FORSALE","SO","TOTAL","2017-06","2017-Q2"
2.9,"FORSALE","US","MMTHS","2017-06","2017-Q2"
50,"FORSALE","US","NOTSTD","2017-06","2017-Q2"
4.9,"FORSALE","US","MONSUP","2017-06","2017-Q2"
5.4,"FORSALE","US","MONSUP","2017-06","2017-Q2"
46,"FORSALE","US","NOTSTD","2017-06","2017-Q2"
163,"FORSALE","US","UNDERC","2017-06","2017-Q2"
66,"FORSALE","US","COMPED","2017-06","2017-Q2"
275,"FORSALE","US","TOTAL","2017-06","2017-Q2"
370600,"SOLD","US","AVERAG","2017-06","2017-Q2"
315200,"SOLD","US","MEDIAN","2017-06","2017-Q2"
18,"SOLD","US","NOTSTD","2017-06","2017-Q2"
