"cell_value","category_code","geo_level_code","data_type_code","time","Quarter"
680,"ASOLD","US","TOTAL","2018-05","2018-Q2"
179,"ASOLD","US","NOTSTD","2018-05","2018-Q2"
244,"ASOLD","US","UNDERC","2018-05","2018-Q2"
3.7,"FORSALE","US","MMTHS","2018-05","2018-Q2"
4.8,"FORSALE","US","MONSUP","2018-05","2018-Q2"
57,"FORSALE","US","COMPED","2018-05","2018-Q2"
5.3,"FORSALE","US","MONSUP","2018-05","2018-Q2"
53,"FORSALE","US","NOTSTD","2018-05","2018-Q2"
54,"FORSALE","US","NOTSTD","2018-05","2018-Q2"
188,"FORSALE","US","UNDERC","2018-05","2018-Q2"
299,"FORSALE","US","TOTAL","2018-05","2018-Q2"
189,"FORSALE","US","UNDERC","2018-05","2018-Q2"
59,"FORSALE","US","COMPED","2018-05","2018-Q2"
301,"FORSALE","US","TOTAL","2018-05","2018-Q2"
62,"SOLD","US","TOTAL","2018-05","2018-Q2"
17,"SOLD","US","NOTSTD","2018-05","2018-Q2"
23,"SOLD","US","UNDERC","2018-05","2018-Q2"
372600,"SOLD","US","AVERAG","2018-05","2018-Q2"
316700,"SOLD","US","MEDIAN","2018-05","2018-Q2"
23,"SOLD","US","COMPED","2018-05","2018-Q2"
159,"ASOLD","WE","TOTAL","2018-05","2018-Q2"
79,"FORSALE","WE","TOTAL","2018-05","2018-Q2"
15,"SOLD","WE","TOTAL","2018-05","2018-Q2"
70,"ASOLD","MW","TOTAL","2018-06","2018-Q2"
41,"FORSALE","MW","TOTAL","2018-06","2018-Q2"
6,"SOLD","MW","TOTAL","2018-06","2018-Q2"
45,"ASOLD","NE","TOTAL","2018-06","2018-Q2"
26,"FORSALE","NE","TOTAL","2018-06","2018-Q2"
4,"SOLD","NE","TOTAL","2018-06","2018-Q2"
333,"ASOLD","SO","TOTAL","2018-06","2018-Q2"
160,"FORSALE","SO","TOTAL","2018-06","2018-Q2"
31,"SOLD","SO","TOTAL","2018-06","2018-Q2"
208,"ASOLD","US","COMPED","2018-06","2018-Q2"
598,"ASOLD","US","TOTAL","2018-06","2018-Q2"
156,"ASOLD","US","NOTSTD","2018-06","2018-Q2"
234,"ASOLD","US","UNDERC","2018-06","2018-Q2"
3.3,"FORSALE","US","MMTHS","2018-06","2018-Q2"
5.5,"FORSALE","US","MONSUP","2018-06","2018-Q2"
58,"FORSALE","US","NOTSTD","2018-06","2018-Q2"
192,"FORSALE","US","UNDERC","2018-06","2018-Q2"
58,"FORSALE","US","COMPED","2018-06","2018-Q2"
308,"FORSALE","US","TOTAL","2018-06","2018-Q2"
6.2,"FORSALE","US","MONSUP","2018-06","2018-Q2"
56,"FORSALE","US","NOTSTD","2018-06","2018-Q2"
62,"FORSALE","US","COMPED","2018-06","2018-Q2"
192,"FORSALE","US","UNDERC","2018-06","2018-Q2"
310,"FORSALE","US","TOTAL","2018-06","2018-Q2"
15,"SOLD","US","NOTSTD","2018-06","2018-Q2"
22,"SOLD","US","UNDERC","2018-06","2018-Q2"
19,"SOLD","US","COMPED","2018-06","2018-Q2"
56,"SOLD","US","TOTAL","2018-06","2018-Q2"
370100,"SOLD","US","AVERAG","2018-06","2018-Q2"
310500,"SOLD","US","MEDIAN","2018-06","2018-Q2"
150,"ASOLD","WE","TOTAL","2018-06","2018-Q2"
81,"FORSALE","WE","TOTAL","2018-06","2018-Q2"
14,"SOLD","WE","TOTAL","2018-06","2018-Q2"
68,"ASOLD","MW","TOTAL","2018-07","2018-Q3"
6,"SOLD","MW","TOTAL","2018-07","2018-Q3"
24,"ASOLD","NE","TOTAL","2018-07","2018-Q3"
2,"SOLD","NE","TOTAL","2018-07","2018-Q3"
341,"ASOLD","SO","TOTAL","2018-07","2018-Q3"
30,"SOLD","SO","TOTAL","2018-07","2018-Q3"
189,"ASOLD","US","COMPED","2018-07","2018-Q3"
600,"ASOLD","US","TOTAL","2018-07","2018-Q3"
186,"ASOLD","US","NOTSTD","2018-07","2018-Q3"
225,"ASOLD","US","UNDERC","2018-07","2018-Q3"
313,"FORSALE","US","TOTAL","2018-07","2018-Q3"
55,"FORSALE","US","NOTSTD","2018-07","2018-Q3"
40,"FORSALE","MW","TOTAL","2018-07","2018-Q3"
27,"FORSALE","NE","TOTAL","2018-07","2018-Q3"
3.1,"FORSALE","US","MMTHS","2018-07","2018-Q3"
6.1,"FORSALE","US","MONSUP","2018-07","2018-Q3"
164,"FORSALE","SO","TOTAL","2018-07","2018-Q3"
197,"FORSALE","US","UNDERC","2018-07","2018-Q3"
61,"FORSALE","US","COMPED","2018-07","2018-Q3"
315,"FORSALE","US","TOTAL","2018-07","2018-Q3"
6.3,"FORSALE","US","MONSUP","2018-07","2018-Q3"
66,"FORSALE","US","COMPED","2018-07","2018-Q3"
56,"FORSALE","US","NOTSTD","2018-07","2018-Q3"
193,"FORSALE","US","UNDERC","2018-07","2018-Q3"
20,"SOLD","US","UNDERC","2018-07","2018-Q3"
16,"SOLD","US","NOTSTD","2018-07","2018-Q3"
16,"SOLD","US","COMPED","2018-07","2018-Q3"
52,"SOLD","US","TOTAL","2018-07","2018-Q3"
392300,"SOLD","US","AVERAG","2018-07","2018-Q3"
327500,"SOLD","US","MEDIAN","2018-07","2018-Q3"
167,"ASOLD","WE","TOTAL","2018-07","2018-Q3"
83,"FORSALE","WE","TOTAL","2018-07","2018-Q3"
14,"SOLD","WE","TOTAL","2018-07","2018-Q3"
71,"ASOLD","MW","TOTAL","2018-08","2018-Q3"
6,"SOLD","MW","TOTAL","2018-08","2018-Q3"
31,"ASOLD","NE","TOTAL","2018-08","2018-Q3"
26,"FORSALE","NE","TOTAL","2018-08","2018-Q3"
3,"SOLD","NE","TOTAL","2018-08","2018-Q3"
322,"ASOLD","SO","TOTAL","2018-08","2018-Q3"
169,"FORSALE","SO","TOTAL","2018-08","2018-Q3"
26,"SOLD","SO","TOTAL","2018-08","2018-Q3"
213,"ASOLD","US","COMPED","2018-08","2018-Q3"
582,"ASOLD","US","TOTAL","2018-08","2018-Q3"
163,"ASOLD","US","NOTSTD","2018-08","2018-Q3"
206,"ASOLD","US","UNDERC","2018-08","2018-Q3"
322,"FORSALE","US","TOTAL","2018-08","2018-Q3"
2.9,"FORSALE","US","MMTHS","2018-08","2018-Q3"
200,"FORSALE","US","UNDERC","2018-08","2018-Q3"
42,"FORSALE","MW","TOTAL","2018-08","2018-Q3"
6.8,"FORSALE","US","MONSUP","2018-08","2018-Q3"
56,"FORSALE","US","NOTSTD","2018-08","2018-Q3"
66,"FORSALE","US","COMPED","2018-08","2018-Q3"
70,"FORSALE","US","COMPED","2018-08","2018-Q3"
320,"FORSALE","US","TOTAL","2018-08","2018-Q3"
6.6,"FORSALE","US","MONSUP","2018-08","2018-Q3"
54,"FORSALE","US","NOTSTD","2018-08","2018-Q3"
196,"FORSALE","US","UNDERC","2018-08","2018-Q3"
17,"SOLD","US","UNDERC","2018-08","2018-Q3"
17,"SOLD","US","COMPED","2018-08","2018-Q3"
47,"SOLD","US","TOTAL","2018-08","2018-Q3"
13,"SOLD","US","NOTSTD","2018-08","2018-Q3"
380900,"SOLD","US","AVERAG","2018-08","2018-Q3"
321400,"SOLD","US","MEDIAN","2018-08","2018-Q3"
158,"ASOLD","WE","TOTAL","2018-08","2018-Q3"
86,"FORSALE","WE","TOTAL","2018-08","2018-Q3"
13,"SOLD","WE","TOTAL","2018-08","2018-Q3"
83,"ASOLD","MW","TOTAL","2018-09","2018-Q3"
41,"FORSALE","MW","TOTAL","2018-09","2018-Q3"
27,"ASOLD","NE","TOTAL","2018-09","2018-Q3"
26,"FORSALE","NE","TOTAL","2018-09","2018-Q3"
2,"SOLD","NE","TOTAL","2018-09","2018-Q3"
322,"ASOLD","SO","TOTAL","2018-09","2018-Q3"
26,"SOLD","SO","TOTAL","2018-09","2018-Q3"
209,"ASOLD","US","COMPED","2018-09","2018-Q3"
584,"ASOLD","US","TOTAL","2018-09","2018-Q3"
169,"ASOLD","US","NOTSTD","2018-09","2018-Q3"
206,"ASOLD","US","UNDERC","2018-09","2018-Q3"
69,"FORSALE","US","COMPED","2018-09","2018-Q3"
53,"FORSALE","US","NOTSTD","2018-09","2018-Q3"
7,"SOLD","MW","TOTAL","2018-09","2018-Q3"
173,"FORSALE","SO","TOTAL","2018-09","2018-Q3"
7.1,"FORSALE","US","MONSUP","2018-09","2018-Q3"
204,"FORSALE","US","UNDERC","2018-09","2018-Q3"
326,"FORSALE","US","TOTAL","2018-09","2018-Q3"
2.9,"FORSALE","US","MMTHS","2018-09","2018-Q3"
71,"FORSALE","US","COMPED","2018-09","2018-Q3"
327,"FORSALE","US","TOTAL","2018-09","2018-Q3"
6.7,"FORSALE","US","MONSUP","2018-09","2018-Q3"
200,"FORSALE","US","UNDERC","2018-09","2018-Q3"
56,"FORSALE","US","NOTSTD","2018-09","2018-Q3"
16,"SOLD","US","COMPED","2018-09","2018-Q3"
386400,"SOLD","US","AVERAG","2018-09","2018-Q3"
328300,"SOLD","US","MEDIAN","2018-09","2018-Q3"
13,"SOLD","US","NOTSTD","2018-09","2018-Q3"
17,"SOLD","US","UNDERC","2018-09","2018-Q3"
46,"SOLD","US","TOTAL","2018-09","2018-Q3"
152,"ASOLD","WE","TOTAL","2018-09","2018-Q3"
87,"FORSALE","WE","TOTAL","2018-09","2018-Q3"
12,"SOLD","WE","TOTAL","2018-09","2018-Q3"
63,"ASOLD","MW","TOTAL","2018-10","2018-Q4"
42,"FORSALE","MW","TOTAL","2018-10","2018-Q4"
5,"SOLD","MW","TOTAL","2018-10","2018-Q4"
24,"ASOLD","NE","TOTAL","2018-10","2018-Q4"
27,"FORSALE","NE","TOTAL","2018-10","2018-Q4"
2,"SOLD","NE","TOTAL","2018-10","2018-Q4"
306,"ASOLD","SO","TOTAL","2018-10","2018-Q4"
177,"FORSALE","SO","TOTAL","2018-10","2018-Q4"
24,"SOLD","SO","TOTAL","2018-10","2018-Q4"
189,"ASOLD","US","COMPED","2018-10","2018-Q4"
546,"ASOLD","US","TOTAL","2018-10","2018-Q4"
145,"ASOLD","US","NOTSTD","2018-10","2018-Q4"
212,"ASOLD","US","UNDERC","2018-10","2018-Q4"
2.7,"FORSALE","US","MMTHS","2018-10","2018-Q4"
75,"FORSALE","US","COMPED","2018-10","2018-Q4"
7.8,"FORSALE","US","MONSUP","2018-10","2018-Q4"
57,"FORSALE","US","NOTSTD","2018-10","2018-Q4"
203,"FORSALE","US","UNDERC","2018-10","2018-Q4"
335,"FORSALE","US","TOTAL","2018-10","2018-Q4"
7.3,"FORSALE","US","MONSUP","2018-10","2018-Q4"
58,"FORSALE","US","NOTSTD","2018-10","2018-Q4"
201,"FORSALE","US","UNDERC","2018-10","2018-Q4"
74,"FORSALE","US","COMPED","2018-10","2018-Q4"
333,"FORSALE","US","TOTAL","2018-10","2018-Q4"
10,"SOLD","US","NOTSTD","2018-10","2018-Q4"
43,"SOLD","US","TOTAL","2018-10","2018-Q4"
17,"SOLD","US","UNDERC","2018-10","2018-Q4"
153,"ASOLD","WE","TOTAL","2018-10","2018-Q4"
89,"FORSALE","WE","TOTAL","2018-10","2018-Q4"
12,"SOLD","WE","TOTAL","2018-10","2018-Q4"
70,"ASOLD","MW","TOTAL","2018-11","2018-Q4"
5,"SOLD","MW","TOTAL","2018-11","2018-Q4"
31,"ASOLD","NE","TOTAL","2018-11","2018-Q4"
2,"SOLD","NE","TOTAL","2018-11","2018-Q4"
369,"ASOLD","SO","TOTAL","2018-11","2018-Q4"
179,"FORSALE","SO","TOTAL","2018-11","2018-Q4"
394900,"SOLD","US","AVERAG","2018-10","2018-Q4"
328300,"SOLD","US","MEDIAN","2018-10","2018-Q4"
15,"SOLD","US","COMPED","2018-10","2018-Q4"
43,"FORSALE","MW","TOTAL","2018-11","2018-Q4"
27,"FORSALE","NE","TOTAL","2018-11","2018-Q4"
228,"ASOLD","US","COMPED","2018-11","2018-Q4"
618,"ASOLD","US","TOTAL","2018-11","2018-Q4"
190,"ASOLD","US","NOTSTD","2018-11","2018-Q4"
200,"ASOLD","US","UNDERC","2018-11","2018-Q4"
3,"FORSALE","US","MMTHS","2018-11","2018-Q4"
7.7,"FORSALE","US","MONSUP","2018-11","2018-Q4"
60,"FORSALE","US","NOTSTD","2018-11","2018-Q4"
203,"FORSALE","US","UNDERC","2018-11","2018-Q4"
77,"FORSALE","US","COMPED","2018-11","2018-Q4"
341,"FORSALE","US","TOTAL","2018-11","2018-Q4"
6.5,"FORSALE","US","MONSUP","2018-11","2018-Q4"
60,"FORSALE","US","NOTSTD","2018-11","2018-Q4"
200,"FORSALE","US","UNDERC","2018-11","2018-Q4"
75,"FORSALE","US","COMPED","2018-11","2018-Q4"
335,"FORSALE","US","TOTAL","2018-11","2018-Q4"
13,"SOLD","US","NOTSTD","2018-11","2018-Q4"
27,"SOLD","SO","TOTAL","2018-11","2018-Q4"
367100,"SOLD","US","AVERAG","2018-11","2018-Q4"
308500,"SOLD","US","MEDIAN","2018-11","2018-Q4"
17,"SOLD","US","COMPED","2018-11","2018-Q4"
44,"SOLD","US","TOTAL","2018-11","2018-Q4"
14,"SOLD","US","UNDERC","2018-11","2018-Q4"
148,"ASOLD","WE","TOTAL","2018-11","2018-Q4"
92,"FORSALE","WE","TOTAL","2018-11","2018-Q4"
10,"SOLD","WE","TOTAL","2018-11","2018-Q4"
62,"ASOLD","MW","TOTAL","2018-12","2018-Q4"
43,"FORSALE","MW","TOTAL","2018-12","2018-Q4"
4,"SOLD","MW","TOTAL","2018-12","2018-Q4"
27,"ASOLD","NE","TOTAL","2018-12","2018-Q4"
27,"FORSALE","NE","TOTAL","2018-12","2018-Q4"
2,"SOLD","NE","TOTAL","2018-12","2018-Q4"
352,"ASOLD","SO","TOTAL","2018-12","2018-Q4"
566,"ASOLD","US","TOTAL","2018-12","2018-Q4"
170,"ASOLD","US","NOTSTD","2018-12","2018-Q4"
171,"ASOLD","US","UNDERC","2018-12","2018-Q4"
225,"ASOLD","US","COMPED","2018-12","2018-Q4"
3.2,"FORSALE","US","MMTHS","2018-12","2018-Q4"
66,"FORSALE","US","NOTSTD","2018-12","2018-Q4"
184,"FORSALE","SO","TOTAL","2018-12","2018-Q4"
24,"SOLD","SO","TOTAL","2018-12","2018-Q4"
9.1,"FORSALE","US","MONSUP","2018-12","2018-Q4"
203,"FORSALE","US","UNDERC","2018-12","2018-Q4"
79,"FORSALE","US","COMPED","2018-12","2018-Q4"
348,"FORSALE","US","TOTAL","2018-12","2018-Q4"
345,"FORSALE","US","TOTAL","2018-12","2018-Q4"
7.3,"FORSALE","US","MONSUP","2018-12","2018-Q4"
203,"FORSALE","US","UNDERC","2018-12","2018-Q4"
74,"FORSALE","US","COMPED","2018-12","2018-Q4"
68,"FORSALE","US","NOTSTD","2018-12","2018-Q4"
10,"SOLD","US","UNDERC","2018-12","2018-Q4"
17,"SOLD","US","COMPED","2018-12","2018-Q4"
381800,"SOLD","US","AVERAG","2018-12","2018-Q4"
329700,"SOLD","US","MEDIAN","2018-12","2018-Q4"
11,"SOLD","US","NOTSTD","2018-12","2018-Q4"
38,"SOLD","US","TOTAL","2018-12","2018-Q4"
125,"ASOLD","WE","TOTAL","2018-12","2018-Q4"
95,"FORSALE","WE","TOTAL","2018-12","2018-Q4"
9,"SOLD","WE","TOTAL","2018-12","2018-Q4"
63,"ASOLD","MW","TOTAL","2019-01","2019-Q1"
42,"FORSALE","MW","TOTAL","2019-01","2019-Q1"
4,"SOLD","MW","TOTAL","2019-01","2019-Q1"
28,"ASOLD","NE","TOTAL","2019-01","2019-Q1"
28,"FORSALE","NE","TOTAL","2019-01","2019-Q1"
2,"SOLD","NE","TOTAL","2019-01","2019-Q1"
373,"ASOLD","SO","TOTAL","2019-01","2019-Q1"
185,"FORSALE","SO","TOTAL","2019-01","2019-Q1"
29,"SOLD","SO","TOTAL","2019-01","2019-Q1"
253,"ASOLD","US","COMPED","2019-01","2019-Q1"
628,"ASOLD","US","TOTAL","2019-01","2019-Q1"
165,"ASOLD","US","NOTSTD","2019-01","2019-Q1"
210,"ASOLD","US","UNDERC","2019-01","2019-Q1"
3.2,"FORSALE","US","MMTHS","2019-01","2019-Q1"
349,"FORSALE","US","TOTAL","2019-01","2019-Q1"
7.1,"FORSALE","US","MONSUP","2019-01","2019-Q1"
60,"FORSALE","US","NOTSTD","2019-01","2019-Q1"
207,"FORSALE","US","UNDERC","2019-01","2019-Q1"
82,"FORSALE","US","COMPED","2019-01","2019-Q1"
344,"FORSALE","US","TOTAL","2019-01","2019-Q1"
6.6,"FORSALE","US","MONSUP","2019-01","2019-Q1"
209,"FORSALE","US","UNDERC","2019-01","2019-Q1"
76,"FORSALE","US","COMPED","2019-01","2019-Q1"
59,"FORSALE","US","NOTSTD","2019-01","2019-Q1"
16,"SOLD","US","UNDERC","2019-01","2019-Q1"
19,"SOLD","US","COMPED","2019-01","2019-Q1"
361100,"SOLD","US","AVERAG","2019-01","2019-Q1"
305400,"SOLD","US","MEDIAN","2019-01","2019-Q1"
13,"SOLD","US","NOTSTD","2019-01","2019-Q1"
49,"SOLD","US","TOTAL","2019-01","2019-Q1"
164,"ASOLD","WE","TOTAL","2019-01","2019-Q1"
94,"FORSALE","WE","TOTAL","2019-01","2019-Q1"
13,"SOLD","WE","TOTAL","2019-01","2019-Q1"
73,"ASOLD","MW","TOTAL","2019-02","2019-Q1"
6,"SOLD","MW","TOTAL","2019-02","2019-Q1"
33,"ASOLD","NE","TOTAL","2019-02","2019-Q1"
28,"FORSALE","NE","TOTAL","2019-02","2019-Q1"
3,"SOLD","NE","TOTAL","2019-02","2019-Q1"
394,"ASOLD","SO","TOTAL","2019-02","2019-Q1"
33,"SOLD","SO","TOTAL","2019-02","2019-Q1"
267,"ASOLD","US","COMPED","2019-02","2019-Q1"
675,"ASOLD","US","TOTAL","2019-02","2019-Q1"
190,"ASOLD","US","NOTSTD","2019-02","2019-Q1"
218,"ASOLD","US","UNDERC","2019-02","2019-Q1"
3.6,"FORSALE","US","MMTHS","2019-02","2019-Q1"
6,"FORSALE","US","MONSUP","2019-02","2019-Q1"
78,"FORSALE","US","COMPED","2019-02","2019-Q1"
204,"FORSALE","US","UNDERC","2019-02","2019-Q1"
41,"FORSALE","MW","TOTAL","2019-02","2019-Q1"
182,"FORSALE","SO","TOTAL","2019-02","2019-Q1"
59,"FORSALE","US","NOTSTD","2019-02","2019-Q1"
340,"FORSALE","US","TOTAL","2019-02","2019-Q1"
339,"FORSALE","US","TOTAL","2019-02","2019-Q1"
6,"FORSALE","US","MONSUP","2019-02","2019-Q1"
207,"FORSALE","US","UNDERC","2019-02","2019-Q1"
74,"FORSALE","US","COMPED","2019-02","2019-Q1"
58,"FORSALE","US","NOTSTD","2019-02","2019-Q1"
17,"SOLD","US","NOTSTD","2019-02","2019-Q1"
57,"SOLD","US","TOTAL","2019-02","2019-Q1"
383600,"SOLD","US","AVERAG","2019-02","2019-Q1"
320800,"SOLD","US","MEDIAN","2019-02","2019-Q1"
17,"SOLD","US","UNDERC","2019-02","2019-Q1"
23,"SOLD","US","COMPED","2019-02","2019-Q1"
175,"ASOLD","WE","TOTAL","2019-02","2019-Q1"
89,"FORSALE","WE","TOTAL","2019-02","2019-Q1"
16,"SOLD","WE","TOTAL","2019-02","2019-Q1"
87,"ASOLD","MW","TOTAL","2019-03","2019-Q1"
38,"FORSALE","MW","TOTAL","2019-03","2019-Q1"
8,"SOLD","MW","TOTAL","2019-03","2019-Q1"
27,"ASOLD","NE","TOTAL","2019-03","2019-Q1"
28,"FORSALE","NE","TOTAL","2019-03","2019-Q1"
2,"SOLD","NE","TOTAL","2019-03","2019-Q1"
398,"ASOLD","SO","TOTAL","2019-03","2019-Q1"
181,"FORSALE","SO","TOTAL","2019-03","2019-Q1"
38,"SOLD","SO","TOTAL","2019-03","2019-Q1"
286,"ASOLD","US","COMPED","2019-03","2019-Q1"
721,"ASOLD","US","TOTAL","2019-03","2019-Q1"
188,"ASOLD","US","NOTSTD","2019-03","2019-Q1"
247,"ASOLD","US","UNDERC","2019-03","2019-Q1"
3.6,"FORSALE","US","MMTHS","2019-03","2019-Q1"
4.8,"FORSALE","US","MONSUP","2019-03","2019-Q1"
58,"FORSALE","US","NOTSTD","2019-03","2019-Q1"
196,"FORSALE","US","UNDERC","2019-03","2019-Q1"
331,"FORSALE","US","TOTAL","2019-03","2019-Q1"
77,"FORSALE","US","COMPED","2019-03","2019-Q1"
76,"FORSALE","US","COMPED","2019-03","2019-Q1"
335,"FORSALE","US","TOTAL","2019-03","2019-Q1"
5.6,"FORSALE","US","MONSUP","2019-03","2019-Q1"
202,"FORSALE","US","UNDERC","2019-03","2019-Q1"
57,"FORSALE","US","NOTSTD","2019-03","2019-Q1"
24,"SOLD","US","UNDERC","2019-03","2019-Q1"
27,"SOLD","US","COMPED","2019-03","2019-Q1"
68,"SOLD","US","TOTAL","2019-03","2019-Q1"
209,"ASOLD","WE","TOTAL","2019-03","2019-Q1"
85,"FORSALE","WE","TOTAL","2019-03","2019-Q1"
20,"SOLD","WE","TOTAL","2019-03","2019-Q1"
69,"ASOLD","MW","TOTAL","2019-04","2019-Q2"
39,"FORSALE","MW","TOTAL","2019-04","2019-Q2"
7,"SOLD","MW","TOTAL","2019-04","2019-Q2"
33,"ASOLD","NE","TOTAL","2019-04","2019-Q2"
28,"FORSALE","NE","TOTAL","2019-04","2019-Q2"
3,"SOLD","NE","TOTAL","2019-04","2019-Q2"
378,"ASOLD","SO","TOTAL","2019-04","2019-Q2"
34,"SOLD","SO","TOTAL","2019-04","2019-Q2"
270,"ASOLD","US","COMPED","2019-04","2019-Q2"
689,"ASOLD","US","TOTAL","2019-04","2019-Q2"
194,"ASOLD","US","NOTSTD","2019-04","2019-Q2"
225,"ASOLD","US","UNDERC","2019-04","2019-Q2"
3.4,"FORSALE","US","MMTHS","2019-04","2019-Q2"
77,"FORSALE","US","COMPED","2019-04","2019-Q2"
54,"FORSALE","US","NOTSTD","2019-04","2019-Q2"
372700,"SOLD","US","AVERAG","2019-03","2019-Q1"
310600,"SOLD","US","MEDIAN","2019-03","2019-Q1"
18,"SOLD","US","NOTSTD","2019-03","2019-Q1"
181,"FORSALE","SO","TOTAL","2019-04","2019-Q2"
5.2,"FORSALE","US","MONSUP","2019-04","2019-Q2"
199,"FORSALE","US","UNDERC","2019-04","2019-Q2"
330,"FORSALE","US","TOTAL","2019-04","2019-Q2"
77,"FORSALE","US","COMPED","2019-04","2019-Q2"
332,"FORSALE","US","TOTAL","2019-04","2019-Q2"
5.8,"FORSALE","US","MONSUP","2019-04","2019-Q2"
201,"FORSALE","US","UNDERC","2019-04","2019-Q2"
54,"FORSALE","US","NOTSTD","2019-04","2019-Q2"
24,"SOLD","US","COMPED","2019-04","2019-Q2"
64,"SOLD","US","TOTAL","2019-04","2019-Q2"
339000,"SOLD","US","MEDIAN","2019-04","2019-Q2"
18,"SOLD","US","NOTSTD","2019-04","2019-Q2"
22,"SOLD","US","UNDERC","2019-04","2019-Q2"
209,"ASOLD","WE","TOTAL","2019-04","2019-Q2"
82,"FORSALE","WE","TOTAL","2019-04","2019-Q2"
20,"SOLD","WE","TOTAL","2019-04","2019-Q2"
73,"ASOLD","MW","TOTAL","2019-05","2019-Q2"
7,"SOLD","MW","TOTAL","2019-05","2019-Q2"
23,"ASOLD","NE","TOTAL","2019-05","2019-Q2"
29,"FORSALE","NE","TOTAL","2019-05","2019-Q2"
2,"SOLD","NE","TOTAL","2019-05","2019-Q2"
388,"ASOLD","SO","TOTAL","2019-05","2019-Q2"
181,"FORSALE","SO","TOTAL","2019-05","2019-Q2"
249,"ASOLD","US","COMPED","2019-05","2019-Q2"
619,"ASOLD","US","TOTAL","2019-05","2019-Q2"
162,"ASOLD","US","NOTSTD","2019-05","2019-Q2"
208,"ASOLD","US","UNDERC","2019-05","2019-Q2"
3.5,"FORSALE","US","MMTHS","2019-05","2019-Q2"
77,"FORSALE","US","COMPED","2019-05","2019-Q2"
334,"FORSALE","US","TOTAL","2019-05","2019-Q2"
79,"FORSALE","US","COMPED","2019-05","2019-Q2"
334,"FORSALE","US","TOTAL","2019-05","2019-Q2"
6.5,"FORSALE","US","MONSUP","2019-05","2019-Q2"
54,"FORSALE","US","NOTSTD","2019-05","2019-Q2"
201,"FORSALE","US","UNDERC","2019-05","2019-Q2"
15,"SOLD","US","NOTSTD","2019-05","2019-Q2"
22,"SOLD","US","COMPED","2019-05","2019-Q2"
312700,"SOLD","US","MEDIAN","2019-05","2019-Q2"
385400,"SOLD","US","AVERAG","2019-04","2019-Q2"
38,"FORSALE","MW","TOTAL","2019-05","2019-Q2"
199,"FORSALE","US","UNDERC","2019-05","2019-Q2"
35,"SOLD","SO","TOTAL","2019-05","2019-Q2"
5.9,"FORSALE","US","MONSUP","2019-05","2019-Q2"
57,"FORSALE","US","NOTSTD","2019-05","2019-Q2"
379100,"SOLD","US","AVERAG","2019-05","2019-Q2"
19,"SOLD","US","UNDERC","2019-05","2019-Q2"
56,"SOLD","US","TOTAL","2019-05","2019-Q2"
135,"ASOLD","WE","TOTAL","2019-05","2019-Q2"
85,"FORSALE","WE","TOTAL","2019-05","2019-Q2"
12,"SOLD","WE","TOTAL","2019-05","2019-Q2"
63,"ASOLD","MW","TOTAL","2019-06","2019-Q2"
37,"FORSALE","MW","TOTAL","2019-06","2019-Q2"
6,"SOLD","MW","TOTAL","2019-06","2019-Q2"
25,"ASOLD","NE","TOTAL","2019-06","2019-Q2"
28,"FORSALE","NE","TOTAL","2019-06","2019-Q2"
2,"SOLD","NE","TOTAL","2019-06","2019-Q2"
429,"ASOLD","SO","TOTAL","2019-06","2019-Q2"
175,"FORSALE","SO","TOTAL","2019-06","2019-Q2"
39,"SOLD","SO","TOTAL","2019-06","2019-Q2"
268,"ASOLD","US","COMPED","2019-06","2019-Q2"
711,"ASOLD","US","TOTAL","2019-06","2019-Q2"
218,"ASOLD","US","NOTSTD","2019-06","2019-Q2"
225,"ASOLD","US","UNDERC","2019-06","2019-Q2"
5,"FORSALE","US","MONSUP","2019-06","2019-Q2"
3.6,"FORSALE","US","MMTHS","2019-06","2019-Q2"
54,"FORSALE","US","NOTSTD","2019-06","2019-Q2"
198,"FORSALE","US","UNDERC","2019-06","2019-Q2"
74,"FORSALE","US","COMPED","2019-06","2019-Q2"
326,"FORSALE","US","TOTAL","2019-06","2019-Q2"
331,"FORSALE","US","TOTAL","2019-06","2019-Q2"
5.6,"FORSALE","US","MONSUP","2019-06","2019-Q2"
199,"FORSALE","US","UNDERC","2019-06","2019-Q2"
79,"FORSALE","US","COMPED","2019-06","2019-Q2"
53,"FORSALE","US","NOTSTD","2019-06","2019-Q2"
66,"SOLD","US","TOTAL","2019-06","2019-Q2"
20,"SOLD","US","NOTSTD","2019-06","2019-Q2"
361900,"SOLD","US","AVERAG","2019-06","2019-Q2"
311800,"SOLD","US","MEDIAN","2019-06","2019-Q2"
21,"SOLD","US","UNDERC","2019-06","2019-Q2"
25,"SOLD","US","COMPED","2019-06","2019-Q2"
194,"ASOLD","WE","TOTAL","2019-06","2019-Q2"
85,"FORSALE","WE","TOTAL","2019-06","2019-Q2"
18,"SOLD","WE","TOTAL","2019-06","2019-Q2"
69,"ASOLD","MW","TOTAL","2019-07","2019-Q3"
6,"SOLD","MW","TOTAL","2019-07","2019-Q3"
31,"ASOLD","NE","TOTAL","2019-07","2019-Q3"
29,"FORSALE","NE","TOTAL","2019-07","2019-Q3"
3,"SOLD","NE","TOTAL","2019-07","2019-Q3"
382,"ASOLD","SO","TOTAL","2019-07","2019-Q3"
34,"SOLD","SO","TOTAL","2019-07","2019-Q3"
239,"ASOLD","US","COMPED","2019-07","2019-Q3"
