"cell_value","geo_level_code","data_type_code","time"
2627,"MW","YRVAC","2005-Q2"
374,"MW","SALE","2005-Q2"
602,"MW","OTH","2005-Q2"
25128,"MW","OCC","2005-Q2"
28640,"MW","TOTAL","2005-Q2"
1028,"MW","OFFMAR","2005-Q2"
3511,"MW","VACANT","2005-Q2"
983,"MW","RENT","2005-Q2"
242,"MW","RNTSLD","2005-Q2"
13101,"NE","OWNOCC","2005-Q2"
249,"NE","OCCUSE","2005-Q2"
204,"NE","URE","2005-Q2"
7147,"NE","RNTOCC","2005-Q2"
1764,"NE","YRVAC","2005-Q2"
177,"NE","SALE","2005-Q2"
455,"NE","OTH","2005-Q2"
20248,"NE","OCC","2005-Q2"
23025,"NE","TOTAL","2005-Q2"
908,"NE","OFFMAR","2005-Q2"
2777,"NE","VACANT","2005-Q2"
472,"NE","RENT","2005-Q2"
207,"NE","RNTSLD","2005-Q2"
1013,"NE","SEASON","2005-Q2"
1347,"SO","SEASON","2005-Q2"
998,"SO","OCCUSE","2005-Q2"
27999,"SO","OWNOCC","2005-Q2"
518,"SO","URE","2005-Q2"
5541,"SO","YRVAC","2005-Q2"
11778,"SO","RNTOCC","2005-Q2"
626,"SO","SALE","2005-Q2"
1392,"SO","OTH","2005-Q2"
46666,"SO","TOTAL","2005-Q2"
39777,"SO","OCC","2005-Q2"
2909,"SO","OFFMAR","2005-Q2"
6888,"SO","VACANT","2005-Q2"
1596,"SO","RENT","2005-Q2"
410,"SO","RNTSLD","2005-Q2"
34260,"US","RNTOCC","2005-Q2"
12107,"US","YRVAC","2005-Q2"
1384,"US","SALE","2005-Q2"
2780,"US","OTH","2005-Q2"
109057,"US","OCC","2005-Q2"
125118,"US","TOTAL","2005-Q2"
5875,"US","OFFMAR","2005-Q2"
16061,"US","VACANT","2005-Q2"
3761,"US","RENT","2005-Q2"
1086,"US","RNTSLD","2005-Q2"
3954,"US","SEASON","2005-Q2"
74797,"US","OWNOCC","2005-Q2"
1971,"US","OCCUSE","2005-Q2"
1124,"US","URE","2005-Q2"
2884,"WE","VACANT","2005-Q2"
711,"WE","RENT","2005-Q2"
226,"WE","RNTSLD","2005-Q2"
709,"WE","SEASON","2005-Q2"
516,"WE","OCCUSE","2005-Q2"
184,"WE","URE","2005-Q2"
15260,"WE","OWNOCC","2005-Q2"
8644,"WE","RNTOCC","2005-Q2"
2175,"WE","YRVAC","2005-Q2"
207,"WE","SALE","2005-Q2"
331,"WE","OTH","2005-Q2"
23903,"WE","OCC","2005-Q2"
26787,"WE","TOTAL","2005-Q2"
1031,"WE","OFFMAR","2005-Q2"
2748,"MW","YRVAC","2005-Q3"
204,"MW","URE","2005-Q3"
18458,"MW","OWNOCC","2005-Q3"
6729,"MW","RNTOCC","2005-Q3"
439,"MW","SALE","2005-Q3"
568,"MW","OTH","2005-Q3"
25188,"MW","OCC","2005-Q3"
28720,"MW","TOTAL","2005-Q3"
972,"MW","OFFMAR","2005-Q3"
3533,"MW","VACANT","2005-Q3"
1062,"MW","RENT","2005-Q3"
276,"MW","RNTSLD","2005-Q3"
199,"MW","OCCUSE","2005-Q3"
785,"MW","SEASON","2005-Q3"
203,"NE","OCCUSE","2005-Q3"
164,"NE","URE","2005-Q3"
7180,"NE","RNTOCC","2005-Q3"
1642,"NE","YRVAC","2005-Q3"
194,"NE","SALE","2005-Q3"
420,"NE","OTH","2005-Q3"
20566,"NE","OCC","2005-Q3"
23071,"NE","TOTAL","2005-Q3"
787,"NE","OFFMAR","2005-Q3"
2505,"NE","VACANT","2005-Q3"
462,"NE","RENT","2005-Q3"
198,"NE","RNTSLD","2005-Q3"
863,"NE","SEASON","2005-Q3"
13386,"NE","OWNOCC","2005-Q3"
996,"SO","OCCUSE","2005-Q3"
1490,"SO","SEASON","2005-Q3"
28197,"SO","OWNOCC","2005-Q3"
481,"SO","URE","2005-Q3"
5458,"SO","YRVAC","2005-Q3"
11755,"SO","RNTOCC","2005-Q3"
634,"SO","SALE","2005-Q3"
1277,"SO","OTH","2005-Q3"
46900,"SO","TOTAL","2005-Q3"
39952,"SO","OCC","2005-Q3"
2755,"SO","OFFMAR","2005-Q3"
6948,"SO","VACANT","2005-Q3"
1610,"SO","RENT","2005-Q3"
459,"SO","RNTSLD","2005-Q3"
34256,"US","RNTOCC","2005-Q3"
12003,"US","YRVAC","2005-Q3"
1500,"US","SALE","2005-Q3"
2623,"US","OTH","2005-Q3"
109736,"US","OCC","2005-Q3"
125619,"US","TOTAL","2005-Q3"
5479,"US","OFFMAR","2005-Q3"
15883,"US","VACANT","2005-Q3"
3818,"US","RENT","2005-Q3"
1207,"US","RNTSLD","2005-Q3"
3880,"US","SEASON","2005-Q3"
75480,"US","OWNOCC","2005-Q3"
1032,"US","URE","2005-Q3"
1824,"US","OCCUSE","2005-Q3"
683,"WE","RENT","2005-Q3"
274,"WE","RNTSLD","2005-Q3"
742,"WE","SEASON","2005-Q3"
425,"WE","OCCUSE","2005-Q3"
182,"WE","URE","2005-Q3"
15439,"WE","OWNOCC","2005-Q3"
8592,"WE","RNTOCC","2005-Q3"
2155,"WE","YRVAC","2005-Q3"
233,"WE","SALE","2005-Q3"
358,"WE","OTH","2005-Q3"
24031,"WE","OCC","2005-Q3"
26928,"WE","TOTAL","2005-Q3"
965,"WE","OFFMAR","2005-Q3"
2897,"WE","VACANT","2005-Q3"
28798,"MW","TOTAL","2005-Q4"
25283,"MW","OCC","2005-Q4"
18414,"MW","OWNOCC","2005-Q4"
6869,"MW","RNTOCC","2005-Q4"
3515,"MW","VACANT","2005-Q4"
2749,"MW","YRVAC","2005-Q4"
765,"MW","SEASON","2005-Q4"
981,"MW","RENT","2005-Q4"
462,"MW","SALE","2005-Q4"
237,"MW","RNTSLD","2005-Q4"
1069,"MW","OFFMAR","2005-Q4"
198,"MW","OCCUSE","2005-Q4"
244,"MW","URE","2005-Q4"
627,"MW","OTH","2005-Q4"
23116,"NE","TOTAL","2005-Q4"
20549,"NE","OCC","2005-Q4"
13449,"NE","OWNOCC","2005-Q4"
7100,"NE","RNTOCC","2005-Q4"
2567,"NE","VACANT","2005-Q4"
1695,"NE","YRVAC","2005-Q4"
872,"NE","SEASON","2005-Q4"
518,"NE","RENT","2005-Q4"
220,"NE","SALE","2005-Q4"
155,"NE","RNTSLD","2005-Q4"
803,"NE","OFFMAR","2005-Q4"
219,"NE","OCCUSE","2005-Q4"
174,"NE","URE","2005-Q4"
410,"NE","OTH","2005-Q4"
11653,"SO","RNTOCC","2005-Q4"
47117,"SO","TOTAL","2005-Q4"
40295,"SO","OCC","2005-Q4"
28643,"SO","OWNOCC","2005-Q4"
6821,"SO","VACANT","2005-Q4"
5461,"SO","YRVAC","2005-Q4"
1360,"SO","SEASON","2005-Q4"
1524,"SO","RENT","2005-Q4"
638,"SO","SALE","2005-Q4"
437,"SO","RNTSLD","2005-Q4"
2862,"SO","OFFMAR","2005-Q4"
988,"SO","OCCUSE","2005-Q4"
548,"SO","URE","2005-Q4"
1326,"SO","OTH","2005-Q4"
12012,"US","YRVAC","2005-Q4"
1585,"US","SALE","2005-Q4"
2688,"US","OTH","2005-Q4"
110281,"US","OCC","2005-Q4"
5682,"US","OFFMAR","2005-Q4"
126104,"US","TOTAL","2005-Q4"
15823,"US","VACANT","2005-Q4"
3673,"US","RENT","2005-Q4"
1072,"US","RNTSLD","2005-Q4"
3812,"US","SEASON","2005-Q4"
76119,"US","OWNOCC","2005-Q4"
1846,"US","OCCUSE","2005-Q4"
1148,"US","URE","2005-Q4"
34162,"US","RNTOCC","2005-Q4"
27074,"WE","TOTAL","2005-Q4"
24154,"WE","OCC","2005-Q4"
15614,"WE","OWNOCC","2005-Q4"
8539,"WE","RNTOCC","2005-Q4"
2921,"WE","VACANT","2005-Q4"
2107,"WE","YRVAC","2005-Q4"
814,"WE","SEASON","2005-Q4"
651,"WE","RENT","2005-Q4"
265,"WE","SALE","2005-Q4"
242,"WE","RNTSLD","2005-Q4"
948,"WE","OFFMAR","2005-Q4"
441,"WE","OCCUSE","2005-Q4"
181,"WE","URE","2005-Q4"
326,"WE","OTH","2005-Q4"
775,"MW","SEASON","2006-Q1"
3536,"MW","VACANT","2006-Q1"
1025,"MW","RENT","2006-Q1"
226,"MW","RNTSLD","2006-Q1"
220,"MW","OCCUSE","2006-Q1"
18360,"MW","OWNOCC","2006-Q1"
221,"MW","URE","2006-Q1"
6976,"MW","RNTOCC","2006-Q1"
2761,"MW","YRVAC","2006-Q1"
454,"MW","SALE","2006-Q1"
615,"MW","OTH","2006-Q1"
25337,"MW","OCC","2006-Q1"
28873,"MW","TOTAL","2006-Q1"
1056,"MW","OFFMAR","2006-Q1"
573,"NE","RENT","2006-Q1"
173,"NE","RNTSLD","2006-Q1"
931,"NE","SEASON","2006-Q1"
13212,"NE","OWNOCC","2006-Q1"
227,"NE","OCCUSE","2006-Q1"
254,"NE","URE","2006-Q1"
7204,"NE","RNTOCC","2006-Q1"
1813,"NE","YRVAC","2006-Q1"
200,"NE","SALE","2006-Q1"
386,"NE","OTH","2006-Q1"
20416,"NE","OCC","2006-Q1"
23160,"NE","TOTAL","2006-Q1"
867,"NE","OFFMAR","2006-Q1"
2744,"NE","VACANT","2006-Q1"
47332,"SO","TOTAL","2006-Q1"
40397,"SO","OCC","2006-Q1"
2907,"SO","OFFMAR","2006-Q1"
6934,"SO","VACANT","2006-Q1"
448,"SO","RNTSLD","2006-Q1"
1490,"SO","RENT","2006-Q1"
1421,"SO","SEASON","2006-Q1"
919,"SO","OCCUSE","2006-Q1"
28446,"SO","OWNOCC","2006-Q1"
643,"SO","URE","2006-Q1"
5513,"SO","YRVAC","2006-Q1"
11952,"SO","RNTOCC","2006-Q1"
669,"SO","SALE","2006-Q1"
1344,"SO","OTH","2006-Q1"
1081,"US","RNTSLD","2006-Q1"
3946,"US","SEASON","2006-Q1"
75593,"US","OWNOCC","2006-Q1"
1856,"US","OCCUSE","2006-Q1"
1340,"US","URE","2006-Q1"
34757,"US","RNTOCC","2006-Q1"
12288,"US","YRVAC","2006-Q1"
1593,"US","SALE","2006-Q1"
2700,"US","OTH","2006-Q1"
110350,"US","OCC","2006-Q1"
126584,"US","TOTAL","2006-Q1"
5896,"US","OFFMAR","2006-Q1"
16234,"US","VACANT","2006-Q1"
3718,"US","RENT","2006-Q1"
271,"WE","SALE","2006-Q1"
355,"WE","OTH","2006-Q1"
24200,"WE","OCC","2006-Q1"
27219,"WE","TOTAL","2006-Q1"
1066,"WE","OFFMAR","2006-Q1"
3019,"WE","VACANT","2006-Q1"
630,"WE","RENT","2006-Q1"
233,"WE","RNTSLD","2006-Q1"
819,"WE","SEASON","2006-Q1"
489,"WE","OCCUSE","2006-Q1"
222,"WE","URE","2006-Q1"
15575,"WE","OWNOCC","2006-Q1"
8625,"WE","RNTOCC","2006-Q1"
2200,"WE","YRVAC","2006-Q1"
758,"MW","SEASON","2006-Q2"
3517,"MW","VACANT","2006-Q2"
1030,"MW","RENT","2006-Q2"
274,"MW","RNTSLD","2006-Q2"
226,"MW","OCCUSE","2006-Q2"
18447,"MW","OWNOCC","2006-Q2"
237,"MW","URE","2006-Q2"
6983,"MW","RNTOCC","2006-Q2"
2760,"MW","YRVAC","2006-Q2"
437,"MW","SALE","2006-Q2"
555,"MW","OTH","2006-Q2"
25430,"MW","OCC","2006-Q2"
28948,"MW","TOTAL","2006-Q2"
1018,"MW","OFFMAR","2006-Q2"
182,"NE","RNTSLD","2006-Q2"
959,"NE","SEASON","2006-Q2"
13335,"NE","OWNOCC","2006-Q2"
205,"NE","OCCUSE","2006-Q2"
225,"NE","URE","2006-Q2"
7051,"NE","RNTOCC","2006-Q2"
1863,"NE","YRVAC","2006-Q2"
225,"NE","SALE","2006-Q2"
500,"NE","OTH","2006-Q2"
20386,"NE","OCC","2006-Q2"
23207,"NE","TOTAL","2006-Q2"
929,"NE","OFFMAR","2006-Q2"
2822,"NE","VACANT","2006-Q2"
527,"NE","RENT","2006-Q2"
2848,"SO","OFFMAR","2006-Q2"
7106,"SO","VACANT","2006-Q2"
1519,"SO","RENT","2006-Q2"
504,"SO","RNTSLD","2006-Q2"
1470,"SO","SEASON","2006-Q2"
967,"SO","OCCUSE","2006-Q2"
28462,"SO","OWNOCC","2006-Q2"
553,"SO","URE","2006-Q2"
5636,"SO","YRVAC","2006-Q2"
11982,"SO","RNTOCC","2006-Q2"
765,"SO","SALE","2006-Q2"
1329,"SO","OTH","2006-Q2"
47550,"SO","TOTAL","2006-Q2"
40444,"SO","OCC","2006-Q2"
4015,"US","SEASON","2006-Q2"
75972,"US","OWNOCC","2006-Q2"
1871,"US","OCCUSE","2006-Q2"
1217,"US","URE","2006-Q2"
34588,"US","RNTOCC","2006-Q2"
12498,"US","YRVAC","2006-Q2"
1746,"US","SALE","2006-Q2"
2756,"US","OTH","2006-Q2"
110560,"US","OCC","2006-Q2"
127072,"US","TOTAL","2006-Q2"
5845,"US","OFFMAR","2006-Q2"
16513,"US","VACANT","2006-Q2"
3710,"US","RENT","2006-Q2"
1198,"US","RNTSLD","2006-Q2"
374,"WE","OTH","2006-Q2"
24300,"WE","OCC","2006-Q2"
27368,"WE","TOTAL","2006-Q2"
1049,"WE","OFFMAR","2006-Q2"
3067,"WE","VACANT","2006-Q2"
634,"WE","RENT","2006-Q2"
237,"WE","RNTSLD","2006-Q2"
828,"WE","SEASON","2006-Q2"
473,"WE","OCCUSE","2006-Q2"
203,"WE","URE","2006-Q2"
15729,"WE","OWNOCC","2006-Q2"
8571,"WE","RNTOCC","2006-Q2"
2239,"WE","YRVAC","2006-Q2"
319,"WE","SALE","2006-Q2"
222,"MW","OCCUSE","2006-Q3"
1011,"MW","RENT","2006-Q3"
282,"MW","RNTSLD","2006-Q3"
841,"MW","SEASON","2006-Q3"
185,"MW","URE","2006-Q3"
18444,"MW","OWNOCC","2006-Q3"
6893,"MW","RNTOCC","2006-Q3"
2839,"MW","YRVAC","2006-Q3"
515,"MW","SALE","2006-Q3"
623,"MW","OTH","2006-Q3"
25337,"MW","OCC","2006-Q3"
29017,"MW","TOTAL","2006-Q3"
1030,"MW","OFFMAR","2006-Q3"
3680,"MW","VACANT","2006-Q3"
192,"NE","RNTSLD","2006-Q3"
893,"NE","SEASON","2006-Q3"
13411,"NE","OWNOCC","2006-Q3"
172,"NE","OCCUSE","2006-Q3"
210,"NE","URE","2006-Q3"
7056,"NE","RNTOCC","2006-Q3"
1890,"NE","YRVAC","2006-Q3"
234,"NE","SALE","2006-Q3"
483,"NE","OTH","2006-Q3"
20468,"NE","OCC","2006-Q3"
23252,"NE","TOTAL","2006-Q3"
865,"NE","OFFMAR","2006-Q3"
2783,"NE","VACANT","2006-Q3"
599,"NE","RENT","2006-Q3"
7194,"SO","VACANT","2006-Q3"
1635,"SO","RENT","2006-Q3"
447,"SO","RNTSLD","2006-Q3"
1497,"SO","SEASON","2006-Q3"
990,"SO","OCCUSE","2006-Q3"
28645,"SO","OWNOCC","2006-Q3"
526,"SO","URE","2006-Q3"
5697,"SO","YRVAC","2006-Q3"
11938,"SO","RNTOCC","2006-Q3"
834,"SO","SALE","2006-Q3"
1265,"SO","OTH","2006-Q3"
47775,"SO","TOTAL","2006-Q3"
40582,"SO","OCC","2006-Q3"
2781,"SO","OFFMAR","2006-Q3"
76420,"US","OWNOCC","2006-Q3"
1873,"US","OCCUSE","2006-Q3"
1134,"US","URE","2006-Q3"
34359,"US","RNTOCC","2006-Q3"
12738,"US","YRVAC","2006-Q3"
1954,"US","SALE","2006-Q3"
2761,"US","OTH","2006-Q3"
110779,"US","OCC","2006-Q3"
127548,"US","TOTAL","2006-Q3"
5768,"US","OFFMAR","2006-Q3"
16769,"US","VACANT","2006-Q3"
3844,"US","RENT","2006-Q3"
1172,"US","RNTSLD","2006-Q3"
4031,"US","SEASON","2006-Q3"
24392,"WE","OCC","2006-Q3"
27504,"WE","TOTAL","2006-Q3"
1092,"WE","OFFMAR","2006-Q3"
3112,"WE","VACANT","2006-Q3"
599,"WE","RENT","2006-Q3"
251,"WE","RNTSLD","2006-Q3"
489,"WE","OCCUSE","2006-Q3"
799,"WE","SEASON","2006-Q3"
213,"WE","URE","2006-Q3"
15920,"WE","OWNOCC","2006-Q3"
8472,"WE","RNTOCC","2006-Q3"
2312,"WE","YRVAC","2006-Q3"
371,"WE","SALE","2006-Q3"
389,"WE","OTH","2006-Q3"
29072,"MW","TOTAL","2006-Q4"
25404,"MW","OCC","2006-Q4"
18533,"MW","OWNOCC","2006-Q4"
6871,"MW","RNTOCC","2006-Q4"
3669,"MW","VACANT","2006-Q4"
2869,"MW","YRVAC","2006-Q4"
799,"MW","SEASON","2006-Q4"
947,"MW","RENT","2006-Q4"
553,"MW","SALE","2006-Q4"
212,"MW","RNTSLD","2006-Q4"
1157,"MW","OFFMAR","2006-Q4"
238,"MW","OCCUSE","2006-Q4"
241,"MW","URE","2006-Q4"
679,"MW","OTH","2006-Q4"
23287,"NE","TOTAL","2006-Q4"
20537,"NE","OCC","2006-Q4"
13412,"NE","OWNOCC","2006-Q4"
7125,"NE","RNTOCC","2006-Q4"
2751,"NE","VACANT","2006-Q4"
1758,"NE","YRVAC","2006-Q4"
993,"NE","SEASON","2006-Q4"
498,"NE","RENT","2006-Q4"
281,"NE","SALE","2006-Q4"
163,"NE","RNTSLD","2006-Q4"
816,"NE","OFFMAR","2006-Q4"
183,"NE","URE","2006-Q4"
460,"NE","OTH","2006-Q4"
48012,"SO","TOTAL","2006-Q4"
40750,"SO","OCC","2006-Q4"
28858,"SO","OWNOCC","2006-Q4"
11892,"SO","RNTOCC","2006-Q4"
7262,"SO","VACANT","2006-Q4"
5774,"SO","YRVAC","2006-Q4"
1488,"SO","SEASON","2006-Q4"
1710,"SO","RENT","2006-Q4"
901,"SO","SALE","2006-Q4"
442,"SO","RNTSLD","2006-Q4"
2720,"SO","OFFMAR","2006-Q4"
996,"SO","OCCUSE","2006-Q4"
496,"SO","URE","2006-Q4"
1228,"SO","OTH","2006-Q4"
76544,"US","OWNOCC","2006-Q4"
172,"NE","OCCUSE","2006-Q4"
1920,"US","OCCUSE","2006-Q4"
1149,"US","URE","2006-Q4"
34552,"US","RNTOCC","2006-Q4"
12806,"US","YRVAC","2006-Q4"
2121,"US","SALE","2006-Q4"
2775,"US","OTH","2006-Q4"
111096,"US","OCC","2006-Q4"
127991,"US","TOTAL","2006-Q4"
5844,"US","OFFMAR","2006-Q4"
16894,"US","VACANT","2006-Q4"
3817,"US","RENT","2006-Q4"
1025,"US","RNTSLD","2006-Q4"
4088,"US","SEASON","2006-Q4"
27619,"WE","TOTAL","2006-Q4"
24406,"WE","OCC","2006-Q4"
15742,"WE","OWNOCC","2006-Q4"
8664,"WE","RNTOCC","2006-Q4"
3213,"WE","VACANT","2006-Q4"
2406,"WE","YRVAC","2006-Q4"
808,"WE","SEASON","2006-Q4"
661,"WE","RENT","2006-Q4"
385,"WE","SALE","2006-Q4"
208,"WE","RNTSLD","2006-Q4"
1151,"WE","OFFMAR","2006-Q4"
514,"WE","OCCUSE","2006-Q4"
229,"WE","URE","2006-Q4"
408,"WE","OTH","2006-Q4"
29127,"MW","TOTAL","2007-Q1"
544,"MW","SALE","2007-Q1"
714,"MW","OTH","2007-Q1"
25338,"MW","OCC","2007-Q1"
1206,"MW","OFFMAR","2007-Q1"
3789,"MW","VACANT","2007-Q1"
987,"MW","RENT","2007-Q1"
238,"MW","RNTSLD","2007-Q1"
813,"MW","SEASON","2007-Q1"
18296,"MW","OWNOCC","2007-Q1"
229,"MW","URE","2007-Q1"
263,"MW","OCCUSE","2007-Q1"
7042,"MW","RNTOCC","2007-Q1"
2976,"MW","YRVAC","2007-Q1"
20444,"NE","OCC","2007-Q1"
23325,"NE","TOTAL","2007-Q1"
899,"NE","OFFMAR","2007-Q1"
2881,"NE","VACANT","2007-Q1"
557,"NE","RENT","2007-Q1"
166,"NE","RNTSLD","2007-Q1"
998,"NE","SEASON","2007-Q1"
13249,"NE","OWNOCC","2007-Q1"
205,"NE","OCCUSE","2007-Q1"
203,"NE","URE","2007-Q1"
7195,"NE","RNTOCC","2007-Q1"
1884,"NE","YRVAC","2007-Q1"
262,"NE","SALE","2007-Q1"
491,"NE","OTH","2007-Q1"
6162,"SO","YRVAC","2007-Q1"
11935,"SO","RNTOCC","2007-Q1"
968,"SO","SALE","2007-Q1"
1326,"SO","OTH","2007-Q1"
48250,"SO","TOTAL","2007-Q1"
40590,"SO","OCC","2007-Q1"
2933,"SO","OFFMAR","2007-Q1"
7660,"SO","VACANT","2007-Q1"
1823,"SO","RENT","2007-Q1"
438,"SO","RNTSLD","2007-Q1"
1498,"SO","SEASON","2007-Q1"
999,"SO","OCCUSE","2007-Q1"
28654,"SO","OWNOCC","2007-Q1"
609,"SO","URE","2007-Q1"
17724,"US","VACANT","2007-Q1"
3992,"US","RENT","2007-Q1"
1098,"US","RNTSLD","2007-Q1"
4210,"US","SEASON","2007-Q1"
75683,"US","OWNOCC","2007-Q1"
1997,"US","OCCUSE","2007-Q1"
1263,"US","URE","2007-Q1"
35031,"US","RNTOCC","2007-Q1"
13514,"US","YRVAC","2007-Q1"
2198,"US","SALE","2007-Q1"
2966,"US","OTH","2007-Q1"
110715,"US","OCC","2007-Q1"
128439,"US","TOTAL","2007-Q1"
6225,"US","OFFMAR","2007-Q1"
15484,"WE","OWNOCC","2007-Q1"
222,"WE","URE","2007-Q1"
8859,"WE","RNTOCC","2007-Q1"
2492,"WE","YRVAC","2007-Q1"
424,"WE","SALE","2007-Q1"
434,"WE","OTH","2007-Q1"
24343,"WE","OCC","2007-Q1"
27737,"WE","TOTAL","2007-Q1"
1186,"WE","OFFMAR","2007-Q1"
3393,"WE","VACANT","2007-Q1"
625,"WE","RENT","2007-Q1"
257,"WE","RNTSLD","2007-Q1"
901,"WE","SEASON","2007-Q1"
530,"WE","OCCUSE","2007-Q1"
29181,"MW","TOTAL","2007-Q2"
708,"MW","OTH","2007-Q2"
25503,"MW","OCC","2007-Q2"
1173,"MW","OFFMAR","2007-Q2"
826,"MW","SEASON","2007-Q2"
3679,"MW","VACANT","2007-Q2"
916,"MW","RENT","2007-Q2"
261,"MW","RNTSLD","2007-Q2"
18298,"MW","OWNOCC","2007-Q2"
217,"MW","URE","2007-Q2"
249,"MW","OCCUSE","2007-Q2"
7204,"MW","RNTOCC","2007-Q2"
2852,"MW","YRVAC","2007-Q2"
502,"MW","SALE","2007-Q2"
23363,"NE","TOTAL","2007-Q2"
958,"NE","OFFMAR","2007-Q2"
2963,"NE","VACANT","2007-Q2"
572,"NE","RENT","2007-Q2"
213,"NE","RNTSLD","2007-Q2"
962,"NE","SEASON","2007-Q2"
13341,"NE","OWNOCC","2007-Q2"
222,"NE","OCCUSE","2007-Q2"
211,"NE","URE","2007-Q2"
7059,"NE","RNTOCC","2007-Q2"
2001,"NE","YRVAC","2007-Q2"
258,"NE","SALE","2007-Q2"
525,"NE","OTH","2007-Q2"
20400,"NE","OCC","2007-Q2"
925,"SO","SALE","2007-Q2"
1376,"SO","OTH","2007-Q2"
48490,"SO","TOTAL","2007-Q2"
40843,"SO","OCC","2007-Q2"
2916,"SO","OFFMAR","2007-Q2"
7647,"SO","VACANT","2007-Q2"
1633,"SO","RENT","2007-Q2"
496,"SO","RNTSLD","2007-Q2"
1676,"SO","SEASON","2007-Q2"
1046,"SO","OCCUSE","2007-Q2"
28557,"SO","OWNOCC","2007-Q2"
493,"SO","URE","2007-Q2"
5971,"SO","YRVAC","2007-Q2"
12286,"SO","RNTOCC","2007-Q2"
17547,"US","VACANT","2007-Q2"
3763,"US","RENT","2007-Q2"
1210,"US","RNTSLD","2007-Q2"
4371,"US","SEASON","2007-Q2"
75952,"US","OWNOCC","2007-Q2"
2044,"US","OCCUSE","2007-Q2"
1119,"US","URE","2007-Q2"
35390,"US","RNTOCC","2007-Q2"
13176,"US","YRVAC","2007-Q2"
2055,"US","SALE","2007-Q2"
2985,"US","OTH","2007-Q2"
111342,"US","OCC","2007-Q2"
128888,"US","TOTAL","2007-Q2"
6148,"US","OFFMAR","2007-Q2"
8840,"WE","RNTOCC","2007-Q2"
2352,"WE","YRVAC","2007-Q2"
370,"WE","SALE","2007-Q2"
376,"WE","OTH","2007-Q2"
24597,"WE","OCC","2007-Q2"
27854,"WE","TOTAL","2007-Q2"
1101,"WE","OFFMAR","2007-Q2"
3258,"WE","VACANT","2007-Q2"
641,"WE","RENT","2007-Q2"
239,"WE","RNTSLD","2007-Q2"
906,"WE","SEASON","2007-Q2"
527,"WE","OCCUSE","2007-Q2"
198,"WE","URE","2007-Q2"
15756,"WE","OWNOCC","2007-Q2"
25438,"MW","OCC","2007-Q3"
29231,"MW","TOTAL","2007-Q3"
1164,"MW","OFFMAR","2007-Q3"
3793,"MW","VACANT","2007-Q3"
961,"MW","RENT","2007-Q3"
289,"MW","RNTSLD","2007-Q3"
890,"MW","SEASON","2007-Q3"
225,"MW","OCCUSE","2007-Q3"
18284,"MW","OWNOCC","2007-Q3"
219,"MW","URE","2007-Q3"
7154,"MW","RNTOCC","2007-Q3"
2903,"MW","YRVAC","2007-Q3"
489,"MW","SALE","2007-Q3"
721,"MW","OTH","2007-Q3"
2897,"NE","VACANT","2007-Q3"
553,"NE","RENT","2007-Q3"
209,"NE","RNTSLD","2007-Q3"
949,"NE","SEASON","2007-Q3"
219,"NE","OCCUSE","2007-Q3"
13364,"NE","OWNOCC","2007-Q3"
193,"NE","URE","2007-Q3"
7140,"NE","RNTOCC","2007-Q3"
1948,"NE","YRVAC","2007-Q3"
271,"NE","SALE","2007-Q3"
502,"NE","OTH","2007-Q3"
20504,"NE","OCC","2007-Q3"
23400,"NE","TOTAL","2007-Q3"
915,"NE","OFFMAR","2007-Q3"
923,"SO","SALE","2007-Q3"
1498,"SO","OTH","2007-Q3"
48705,"SO","TOTAL","2007-Q3"
40749,"SO","OCC","2007-Q3"
2957,"SO","OFFMAR","2007-Q3"
7956,"SO","VACANT","2007-Q3"
1719,"SO","RENT","2007-Q3"
526,"SO","RNTSLD","2007-Q3"
1832,"SO","SEASON","2007-Q3"
1021,"SO","OCCUSE","2007-Q3"
28562,"SO","OWNOCC","2007-Q3"
438,"SO","URE","2007-Q3"
6124,"SO","YRVAC","2007-Q3"
12187,"SO","RNTOCC","2007-Q3"
3898,"US","RENT","2007-Q3"
1234,"US","RNTSLD","2007-Q3"
4599,"US","SEASON","2007-Q3"
75815,"US","OWNOCC","2007-Q3"
1987,"US","OCCUSE","2007-Q3"
1095,"US","URE","2007-Q3"
35436,"US","RNTOCC","2007-Q3"
13450,"US","YRVAC","2007-Q3"
2093,"US","SALE","2007-Q3"
3143,"US","OTH","2007-Q3"
111251,"US","OCC","2007-Q3"
129300,"US","TOTAL","2007-Q3"
6225,"US","OFFMAR","2007-Q3"
18049,"US","VACANT","2007-Q3"
8956,"WE","RNTOCC","2007-Q3"
2475,"WE","YRVAC","2007-Q3"
410,"WE","SALE","2007-Q3"
422,"WE","OTH","2007-Q3"
24560,"WE","OCC","2007-Q3"
27964,"WE","TOTAL","2007-Q3"
1189,"WE","OFFMAR","2007-Q3"
3404,"WE","VACANT","2007-Q3"
665,"WE","RENT","2007-Q3"
211,"WE","RNTSLD","2007-Q3"
929,"WE","SEASON","2007-Q3"
522,"WE","OCCUSE","2007-Q3"
245,"WE","URE","2007-Q3"
15605,"WE","OWNOCC","2007-Q3"
29270,"MW","TOTAL","2007-Q4"
25392,"MW","OCC","2007-Q4"
18217,"MW","OWNOCC","2007-Q4"
7175,"MW","RNTOCC","2007-Q4"
3877,"MW","VACANT","2007-Q4"
3001,"MW","YRVAC","2007-Q4"
876,"MW","SEASON","2007-Q4"
909,"MW","RENT","2007-Q4"
